PUBLICATION_DATE,UID,SAMPLE_TYPE,SITETYPE,SITE_ID,DATE_COL,VISIT_NO,PSTL_CODE,LAT_DD83,LON_DD83,AG_ECO9_NM,INDEX_VISIT,METRIC_TAXA_ROOT,COMP_PT,DIVS_PT,FEED_PT,HABT_PT,MMI_BENT,RICH_PT,TOLR_PT,OE_SCORE
4/23/2019,1004561,BERW,PROB,INLS-1045,9/9/2014,1,IN,39.67185,-85.0023,Temperate Plains,Y,WSA,4.9,8.69,5,5.88,58.78,3,7.8,1.139742336
4/23/2019,1004562,BERW,HAND,MSRF-0004,9/9/2014,1,MS,31.33343,-90.9113,Coastal Plains,Y,WSA,9.68,8.93,5,4.86,73.73,8.12,7.65,1.227885084
4/23/2019,1004563,BETB,PROB,NJSS-1086,9/9/2014,1,NJ,41.15246,-74.34997,Northern Appalachians,Y,WSA,1.57,4.17,1.11,0.16,15.93,1.9,0.65,0.277365003
4/23/2019,1004564,BETB,PROB,WIR9-0902,9/9/2014,1,WI,44.0067,-90.05381,Upper Midwest,Y,WSA,2.12,1.74,5.71,10,49.83,3.89,6.44,1.106205008
4/23/2019,1004566,BERW,PROB,WALS-1067,9/8/2014,1,WA,46.8552,-122.1765,Western Mountains,Y,WSA,5.63,9.51,7.14,5.91,66.3,8.24,3.35,1.140459522
4/23/2019,1004567,BETB,PROB,WYRM-1008,9/9/2014,1,WY,42.64929,-105.2998,Northern Plains,Y,WSA,10,6.75,10,10,90.42,10,7.5,0.7999841
4/23/2019,1004568,BETB,PROB,DESS-1096,9/9/2014,1,DE,39.74564,-75.513,Coastal Plains,Y,WSA,0,0,1.25,1.41,8.18,0,2.25,0.42791774
4/23/2019,1004569,BETB,PROB,MDS9-0916,9/10/2014,1,MD,38.90393,-77.05623,Coastal Plains,Y,WSA,4.56,5.92,3.75,4.7,43.63,1.25,6,0.637161911
4/23/2019,1004570,BERW,PROB,IDS9-0926,9/9/2014,1,ID,43.31273,-114.1156,Xeric,Y,WSA,0,4.52,2.86,2.36,24.08,4.71,0,0.687552433
4/23/2019,1004571,BETB,PROB,NYR9-0916,9/9/2014,1,NY,42.05576,-73.93195,Northern Appalachians,Y,WSA,5.17,1.06,3.33,3.66,35.2,3.81,4.09,0.77109479
4/23/2019,1004572,BETB,PROB,WIR9-0916,9/10/2014,1,WI,43.66727,-91.25875,Upper Midwest,Y,WSA,7,0.19,2.86,8.42,47.03,1.67,8.08,0.445553314
4/23/2019,1004574,BERW,PROB,MSRO-1021,9/10/2014,1,MS,33.60188,-88.84011,Coastal Plains,Y,WSA,8.39,8.34,5,2.79,64.8,6.25,8.11,1.408228978
4/23/2019,1004575,BERW,PROB,VARS11-151,9/10/2014,1,VA,36.837,-78.8444,Southern Appalachians,Y,WSA,2.46,9.5,6.67,1.29,37.37,2.5,0,0.621717615
4/23/2019,1004576,BERW,PROB,MDRO-1013,9/11/2014,1,MD,39.2683,-76.79423,Southern Appalachians,Y,WSA,3.42,7.41,8.89,5.42,58.22,5,4.79,1.085727382
4/23/2019,1004577,BETB,PROB,MTRM-1002,9/11/2014,1,MT,45.73636,-107.575,Northern Plains,Y,WSA,4.33,9.24,10,3.98,76.47,10,8.33,1.191381622
4/23/2019,1004578,BERW,PROB,MTS9-0936,9/10/2014,1,MT,45.34771,-109.1694,Northern Plains,Y,WSA,8.7,3.91,8,9.46,68.67,5.71,5.42,1.260492835
4/23/2019,1004579,BERW,PROB,MTSS-1331,9/10/2014,1,MT,46.07445,-114.0615,Western Mountains,Y,WSA,5.93,5.72,2.86,6.61,47.75,4.12,3.41,0.83948825
4/23/2019,1004580,BETB,PROB,NYR9-0907,9/11/2014,1,NY,42.47413,-73.78702,Northern Appalachians,Y,WSA,2.75,7.2,3.33,1.87,30.8,3.33,0,0.758754825
4/23/2019,1004581,BETB,PROB,NYRM-1008,9/10/2014,1,NY,42.17815,-73.8706,Northern Appalachians,Y,WSA,1.87,1.12,1.11,0.25,8.83,0.95,0,0.493484549
4/23/2019,1004582,BERW,PROB,VARS11-152,9/11/2014,1,VA,36.6512,-79.3799,Southern Appalachians,Y,WSA,3.68,7.41,2.22,4.05,39.9,3,3.58,0.63977197
4/23/2019,1004583,BETB,PROB,WAR9-0902,9/10/2014,1,WA,45.69861,-120.4175,Xeric,Y,WSA,0,0,2.86,9.15,24.83,1.18,1.71,0.718195804
4/23/2019,1004585,BERW,PROB,WVSS-1046,9/10/2014,1,WV,38.34361,-80.68207,Southern Appalachians,Y,WSA,0,3.17,2.22,3.31,18.58,0,2.45,0.10732049
4/23/2019,1004586,BERW,PROB,PALS-1092,9/11/2014,1,PA,41.40645,-80.39264,Northern Appalachians,Y,WSA,6.65,8.16,5.56,3.57,60.9,9.05,3.55,0.980288624
4/23/2019,1004587,BERW,PROB,TNSS-1080,9/11/2014,1,TN,35.11606,-88.03373,Coastal Plains,Y,WSA,8.85,10,6.25,6.8,81.77,10,7.16,1.424399292
4/23/2019,1004588,BETB,PROB,WIR9-0903,9/11/2014,1,WI,42.53137,-90.64118,Upper Midwest,Y,WSA,1.35,0,0,0,2.25,0,0,0.535304378
4/23/2019,1004589,BERW,PROB,NDRM-1005,9/11/2014,1,ND,46.5037,-102.753,Northern Plains,Y,WSA,2.37,5.53,6,7.1,42.25,1.43,2.92,1.072365763
4/23/2019,1004590,BETB,PROB,TNR9-0904,9/12/2014,1,TN,35.67241,-87.26333,Southern Appalachians,Y,WSA,7.55,7.05,10,1.94,55.42,6.5,0.21,0.76162697
4/23/2019,1004591,BERW,PROB,TNSS-1082,9/14/2014,1,TN,35.81328,-83.10316,Southern Appalachians,Y,WSA,1.52,9.71,2.22,1.66,41.15,5,4.58,0.841204668
4/23/2019,1004592,BETB,PROB,NYRM-1004,9/12/2014,1,NY,42.69165,-73.70884,Northern Appalachians,Y,WSA,0,0,0,0,0,0,0,0.146569643
4/23/2019,1004593,BETB,PROB,VARS11-181,9/12/2014,1,VA,37.0034,-78.7594,Southern Appalachians,Y,WSA,4.71,8.92,6.67,3.08,53.42,5,3.67,0.934241047
4/23/2019,1004594,BERW,PROB,INSS-1092,9/15/2014,1,IN,40.39311,-85.50298,Temperate Plains,Y,WSA,5.15,10,6.25,10,68.15,2,7.49,0.815300047
4/23/2019,1004595,BERW,PROB,KSS9-0930,9/15/2014,2,KS,37.78662,-96.42997,Temperate Plains,N,WSA,2.09,7.9,7.5,3.53,42.23,1,3.32,0.950785889
4/23/2019,1004596,BERW,PROB,NESS-1143,9/15/2014,1,NE,40.0228,-96.23836,Temperate Plains,Y,WSA,8.83,1.36,1.25,2.94,39.18,6,3.13,0.955304572
4/23/2019,1004597,BETB,PROB,OKR9-0903,9/15/2014,1,OK,33.86362,-97.00595,Southern Plains,Y,WSA,0.34,2.99,0,0,6.67,0.67,0,0.548432836
4/23/2019,1004598,BERW,PROB,PARO-1054,9/15/2014,1,PA,41.35975,-76.88407,Northern Appalachians,Y,WSA,4.33,7.25,8.89,3.44,56.28,6.67,3.19,1.321404139
4/23/2019,1004599,BERW,HAND,WIRF-0015,9/15/2014,1,WI,46.34372,-90.51739,Upper Midwest,Y,WSA,5.76,9.35,7.14,4.27,60.57,5.56,4.26,0.989000981
4/23/2019,1004600,BETB,PROB,IDR9-0909,9/13/2014,1,ID,45.38528,-115.5333,Western Mountains,Y,WSA,0,5.98,0,0,9.97,0,0,0.634212054
4/23/2019,1004601,BETB,PROB,IDRM-1007,9/10/2014,1,ID,45.39317,-114.8096,Western Mountains,Y,WSA,4.2,5.48,10,3.72,47.43,4.12,0.94,0.945279209
4/23/2019,1004602,BETB,PROB,TNR9-0901,9/15/2014,2,TN,36.60637,-85.50504,Southern Appalachians,N,WSA,0.2,7.48,5.56,0.68,25.7,1.5,0,0.588778169
4/23/2019,1004603,BERW,PROB,ILSS-1122,9/16/2014,1,IL,37.40822,-89.08727,Southern Appalachians,Y,WSA,0.45,0,2.22,0,4.45,0,0,0.398697179
4/23/2019,1004604,BERW,PROB,PAR9-0907,9/16/2014,1,PA,41.28871,-77.34123,Northern Appalachians,Y,WSA,8.42,8.15,6.67,6.82,74.37,9.05,5.51,1.180066784
4/23/2019,1004605,BETB,HAND,VARF-0002,9/16/2014,1,VA,36.93358,-77.20509,Coastal Plains,Y,WSA,6.87,10,8.75,4.46,76.73,10,5.96,1.055253429
4/23/2019,1004606,BETB,PROB,GAR9-0907,9/16/2014,1,GA,31.15899,-85.07891,Coastal Plains,Y,WSA,5.63,7.1,2.5,1.53,41.4,3.75,4.33,0.943484227
4/23/2019,1004607,BERW,PROB,MTRO-1071,9/16/2014,1,MT,45.60843,-113.462,Western Mountains,Y,WSA,4.28,5.19,5.71,4.23,46.67,5.29,3.3,1.050301525
4/23/2019,1004608,BETB,PROB,MTS9-0939,9/15/2014,1,MT,44.69396,-111.0907,Western Mountains,Y,WSA,5.07,7.04,8.57,4.5,51.77,5.88,0,0.858610327
4/23/2019,1004609,BERW,PROB,MTSS-1328,9/16/2014,1,MT,47.06133,-110.2411,Northern Plains,Y,WSA,10,10,8,7.72,92.87,10,10,0.856013489
4/23/2019,1004610,BERW,PROB,MELS-1051,9/16/2014,1,ME,46.02431,-68.60342,Northern Appalachians,Y,WSA,6.25,6.61,5.56,4.16,58.02,7.62,4.61,1.185731489
4/23/2019,1004611,BERW,PROB,MESS-1106,9/16/2014,1,ME,46.03282,-68.60542,Northern Appalachians,Y,WSA,7.34,9.63,5.56,5.17,73.78,10,6.57,1.079174542
4/23/2019,1004612,BERW,PROB,NDR9-0912,9/16/2014,1,ND,46.05455,-102.0751,Northern Plains,Y,WSA,5.49,6.35,4,7.9,51.58,4.29,2.92,0.837108751
4/23/2019,1004613,BETB,PROB,TNRO-1017,9/16/2014,1,TN,36.21187,-82.97925,Southern Appalachians,Y,WSA,6.29,7.84,6.67,0.26,43.87,4,1.26,0.760876132
4/23/2019,1004614,BERW,PROB,INSS-1093,9/16/2014,1,IN,40.99117,-86.2953,Upper Midwest,Y,WSA,9.04,0,0,7.49,27.55,0,0,0.648324148
4/23/2019,1004615,BERW,PROB,NJSS-1088,9/17/2014,1,NJ,40.46545,-74.55524,Southern Appalachians,Y,WSA,0,8.92,7.78,4.32,38.47,2,0.06,0.799080349
4/23/2019,1004616,BERW,PROB,SDR9-0910,9/16/2014,1,SD,43.81009,-100.8971,Northern Plains,Y,WSA,0,0,0,0,0,0,0,0
4/23/2019,1004617,BERW,PROB,MESS-1111,9/17/2014,1,ME,45.82505,-69.60822,Northern Appalachians,Y,WSA,6.14,6.95,0,4.29,48.52,6.19,5.54,0.744967312
4/23/2019,1004618,BETB,PROB,CARO-1048,9/16/2014,1,CA,37.41202,-118.4503,Xeric,Y,WSA,0,0,1.43,8.84,35.75,1.18,10,0.230889716
4/23/2019,1004621,BERW,PROB,ILLS-1075,9/17/2014,1,IL,37.5323,-88.33421,Southern Appalachians,Y,WSA,7.93,5.47,4.44,1.66,43.17,3,3.4,0.931148081
4/23/2019,1004622,BETB,HAND,MERF-0006,9/17/2014,1,ME,46.12652,-68.79654,Northern Appalachians,Y,WSA,6.42,9.22,8.89,6.1,74.95,8.57,5.77,1.141114918
4/23/2019,1004623,BETB,PROB,MOR9-0902,9/17/2014,1,KY,36.6087,-89.30583,Coastal Plains,Y,WSA,5.26,0,0,7.05,36,1.25,8.04,0.227296542
4/23/2019,1004624,BERW,PROB,MTLS-1141,9/17/2014,1,MT,47.57668,-113.8351,Western Mountains,Y,WSA,8.42,3.72,5.71,4.71,60.05,7.65,5.82,1.000613568
4/23/2019,1004625,BETB,HAND,VARF-0007,9/17/2014,1,VA,38.34204,-77.58924,Southern Appalachians,Y,WSA,4.24,10,10,6.1,71.5,9,3.56,1.040951736
4/23/2019,1004626,BETB,PROB,VARS11-169,9/17/2014,1,VA,36.94,-77.208,Coastal Plains,Y,WSA,6.82,10,6.25,5.26,76.92,10,7.82,1.343049819
4/23/2019,1004627,BETB,PROB,WVR9-0905,9/16/2014,1,WV,38.35711,-82.22415,Southern Appalachians,Y,WSA,4.86,6.62,1.11,2.58,28.62,2,0,0.647737085
4/23/2019,1004628,BERW,PROB,IDS9-0921,9/16/2014,2,ID,42.17904,-114.222,Xeric,N,WSA,2.55,6.21,4.29,4.16,47.28,8.24,2.92,0.96805991
4/23/2019,1004629,BERW,PROB,IDSS-1147,9/17/2014,1,ID,44.59477,-111.4556,Western Mountains,Y,WSA,5.36,1.18,2.86,0.88,26.27,2.94,2.54,0.762902927
4/23/2019,1004630,BETB,PROB,GAR9-0905,9/17/2014,2,GA,32.14304,-83.38112,Coastal Plains,N,WSA,8.91,5.21,5,3.52,60.95,7.5,6.43,0.661804598
4/23/2019,1004631,BETB,PROB,MORM-1005,9/18/2014,1,MO,36.98902,-89.19422,Coastal Plains,Y,WSA,8.12,0,0,2.64,35.63,0.62,10,0.119407271
4/23/2019,1004632,BERW,PROB,SDRM-1016,9/17/2014,1,SD,43.69232,-99.85244,Northern Plains,Y,WSA,4.58,0,0,10,24.3,0,0,0.458062211
4/23/2019,1004633,BETB,HAND,VARF-0008,9/18/2014,1,VA,37.91506,-77.30011,Coastal Plains,Y,WSA,2.26,6.45,3.75,4.11,45.77,5,5.89,1.041500434
4/23/2019,1004634,BERW,PROB,ILLS-1076,9/18/2014,1,IL,39.92575,-90.78567,Temperate Plains,Y,WSA,1.51,8.01,5,5.88,48.95,4,4.97,1.069019538
4/23/2019,1004635,BETB,PROB,MERM-1006,9/18/2014,1,ME,45.20825,-68.63326,Northern Appalachians,Y,WSA,3.57,4.26,7.78,0.61,39.95,4.29,3.46,0.778386146
4/23/2019,1004636,BETB,PROB,MERO-1028,9/18/2014,1,ME,44.97088,-68.65281,Northern Appalachians,Y,WSA,5.32,9.45,8.89,1.99,62.6,8.1,3.81,0.968715558
4/23/2019,1004637,BERW,PROB,CARO-1060,9/18/2014,1,CA,40.0255,-120.9644,Western Mountains,Y,WSA,0,4.16,4.29,0.88,16.53,0.59,0,0.549286605
4/23/2019,1004638,BERW,PROB,NDRO-1029,9/18/2014,1,ND,46.66263,-102.0795,Northern Plains,Y,WSA,4.35,8.78,10,7.72,80.28,8.57,8.75,1.362326495
4/23/2019,1004639,BERW,PROB,PALS-1085,9/18/2014,1,PA,40.59318,-76.02772,Southern Appalachians,Y,WSA,1.36,6.55,4.44,8.95,52.88,4,6.43,0.836299321
4/23/2019,1004640,BETB,PROB,WIRO-1055,9/18/2014,1,WI,44.14667,-90.94837,Upper Midwest,Y,WSA,2.24,3.61,1.43,3.73,41.97,4.44,9.73,0.536494012
4/23/2019,1004643,BETB,PROB,MERM-1002,9/19/2014,1,ME,44.82133,-68.70376,Northern Appalachians,Y,WSA,3.82,3.21,6.67,0.96,36.57,4.29,2.99,0.816016311
4/23/2019,1004644,BERW,PROB,UTLS-1061,9/19/2014,1,UT,40.05732,-111.4551,Western Mountains,Y,WSA,5.32,0.01,4.29,8.49,32.15,1.18,0,0.80422411
4/23/2019,1004645,BETB,PROB,MOR9-0903,9/19/2014,2,MO,38.96337,-90.41565,Temperate Plains,N,WSA,4.9,5.74,0,0.59,38.15,4,7.66,0.574870095
4/23/2019,1004646,BETB,PROB,ILR9-0905,9/19/2014,1,IL,40.78506,-90.13891,Temperate Plains,Y,WSA,5,8.64,6.25,8.24,73.12,10,5.74,1.287054539
4/23/2019,1004647,BETB,PROB,MER9-0904,9/21/2014,1,ME,44.73738,-67.54984,Northern Appalachians,Y,WSA,3.06,0,2.22,0.41,16.93,2.38,2.09,0.610908566
4/23/2019,1004648,BETB,PROB,MER9-0907,9/22/2014,1,ME,44.42155,-69.7056,Northern Appalachians,Y,WSA,6.09,7.09,4.44,1.47,53.35,7.62,5.3,1.026929941
4/23/2019,1004649,BETB,PROB,MER9-0908,9/22/2014,1,ME,44.50109,-69.67614,Northern Appalachians,Y,WSA,4.66,4.1,4.44,0.8,39.32,5.71,3.88,1.185303608
4/23/2019,1004650,BERW,PROB,PAS9-0914,9/22/2014,2,PA,41.7208,-75.41279,Northern Appalachians,N,WSA,1.64,4.91,1.11,0,17.42,2.38,0.41,0.489901047
4/23/2019,1004652,BERW,PROB,UTLS-1062,9/22/2014,1,UT,37.20656,-112.9787,Xeric,Y,WSA,10,0.89,1.43,7.95,49.68,3.53,6.01,0.973513147
4/23/2019,1004653,BETB,PROB,MORM-1002,9/16/2014,1,MO,37.19893,-89.46155,Temperate Plains,Y,WSA,10,0,0,0,25.98,1,4.59,0.112508408
4/23/2019,1004654,BETB,PROB,WVR9-0903,9/17/2014,2,WV,39.91877,-80.79683,Southern Appalachians,N,WSA,4.05,3.53,2.22,3.01,23.02,1,0,0.426753219
4/23/2019,1004655,BERW,HAND,MERF-0001,9/23/2014,1,ME,44.89712,-70.3965,Northern Appalachians,Y,WSA,10,2.78,4.44,10,70.8,7.62,7.64,0.993961987
4/23/2019,1004657,BERW,PROB,NDRO-1026,9/23/2014,1,ND,45.9555,-103.9574,Northern Plains,Y,WSA,10,5.84,0,10,58.43,7.14,2.08,1.030270716
4/23/2019,1004658,BETB,PROB,OKR9-0904,9/22/2014,1,OK,35.39936,-95.79265,Southern Plains,Y,WSA,1.73,7.11,0,3.03,25.5,2,1.43,0.97626965
4/23/2019,1004659,BETB,PROB,WIRO-1058,9/23/2014,1,WI,46.08312,-92.11569,Upper Midwest,Y,WSA,6.37,3.35,2.86,7.77,65.4,8.89,10,0.646239958
4/23/2019,1004660,BETB,PROB,WVRO-1008,9/23/2014,1,WV,38.91071,-81.07566,Southern Appalachians,Y,WSA,1.16,7.05,0,0,15.35,1,0,0.567009794
4/23/2019,1004661,BERW,PROB,WILS-1086,9/23/2014,1,WI,46.48088,-90.55855,Upper Midwest,Y,WSA,0,0,0,4.8,24.67,0,10,0.127014388
4/23/2019,1004662,BERW,PROB,IDSS-1148,9/23/2014,1,ID,45.51916,-115.9668,Western Mountains,Y,WSA,0,3.46,1.43,0,8.15,0,0,0.243324392
4/23/2019,1004663,BERW,PROB,MDLS-1042,9/24/2014,1,MD,39.34567,-76.72794,Southern Appalachians,Y,WSA,4.86,4.6,3.33,10,49.38,2.5,4.34,0.801326281
4/23/2019,1004664,BERW,PROB,GALS-1060,9/23/2014,1,GA,33.96522,-85.11613,Southern Appalachians,Y,WSA,4.73,9.93,8.89,2.47,61.88,6,5.11,0.897689852
4/23/2019,1004665,BETB,PROB,MER9-0903,9/24/2014,2,ME,45.87867,-68.62034,Northern Appalachians,N,WSA,6.18,7.77,6.67,1.62,62.4,8.1,7.1,1.256869389
4/23/2019,1004666,BETB,PROB,MTRO-1075,9/24/2014,1,MT,47.02261,-113.3007,Western Mountains,Y,WSA,1.09,1.85,2.86,5.4,25.75,0.59,3.66,1.088954663
4/23/2019,1004667,BETB,PROB,WIRO-1046,9/24/2014,1,WI,45.26686,-91.70865,Upper Midwest,Y,WSA,4.41,5.03,1.43,4.8,46.48,5,7.22,0.744483029
4/23/2019,1004669,BETB,PROB,OKRM-1022,9/24/2014,1,OK,36.95483,-96.93872,Temperate Plains,Y,WSA,0.79,4.89,0,0.59,24.32,2,6.32,0.519158583
4/23/2019,1004670,BETB,PROB,VAR9-0901,9/23/2014,1,VA,36.9653,-82.0518,Southern Appalachians,Y,WSA,3.55,6.26,5.56,3.16,46.13,4.5,4.65,0.88515852
4/23/2019,1004671,BERW,PROB,SDLS-1116,9/24/2014,1,SD,44.66904,-103.3561,Northern Plains,Y,WSA,6.39,3.81,6,10,58.73,5.71,3.33,0.822768068
4/23/2019,1004672,BERW,PROB,AZLS-1083,9/25/2014,1,AZ,33.87832,-109.2865,Western Mountains,Y,WSA,2.14,4.14,4.29,3.99,25.25,0.59,0,0.967824567
4/23/2019,1004673,BETB,PROB,ORR9-0913,9/24/2014,1,OR,42.46206,-121.4688,Western Mountains,Y,WSA,0,5.65,8.57,0,23.7,0,0,0.299898795
4/23/2019,1004674,BERW,PROB,IDSS-1111,9/24/2014,1,ID,43.24322,-111.4883,Western Mountains,Y,WSA,2.87,5.72,7.14,2.46,34.23,2.35,0,0.606621677
4/23/2019,1004675,BETB,PROB,ORRO-1054,9/23/2014,1,OR,42.46639,-121.4396,Western Mountains,Y,WSA,1.46,2.57,7.14,0,18.62,0,0,0.299540473
4/23/2019,1004676,BETB,PROB,ORS9-0942,9/25/2014,1,OR,43.68773,-121.686,Western Mountains,Y,WSA,1.27,2.93,5.71,0.95,19.08,0.59,0,0.442452022
4/23/2019,1004678,BETB,PROB,WIR9-0902,9/25/2014,2,WI,44.0067,-90.05381,Upper Midwest,N,WSA,4.17,7.42,2.86,10,65.62,6.11,8.81,0.921837507
4/23/2019,1004679,BERW,HAND,MERF-0005,9/25/2014,1,ME,45.9039,-68.6409,Northern Appalachians,Y,WSA,9.74,9.03,3.33,6.71,74.25,10,5.74,1.251305034
4/23/2019,1004680,BETB,PROB,WARO-1038,9/23/2014,1,WA,46.31057,-120.3532,Xeric,Y,WSA,8.47,6.17,4.29,3.87,47.65,2.94,2.85,0.953630191
4/23/2019,1004681,BETB,PROB,MDS9-0916,9/29/2014,2,MD,38.90393,-77.05623,Coastal Plains,N,WSA,1.94,6.15,2.5,4.43,32.57,1.25,3.27,0.743355563
4/23/2019,1004682,BERW,PROB,INS9-0927,9/29/2014,2,IN,40.71213,-86.85061,Temperate Plains,N,WSA,3.22,9.03,5,7.06,62.5,7,6.19,1.45330265
4/23/2019,1004683,BERW,PROB,RILS-1029,9/29/2014,2,RI,41.58105,-71.72228,Northern Appalachians,N,WSA,5.91,8.93,10,2.25,69.75,9.05,5.71,0.385687476
4/23/2019,1004684,BETB,PROB,WIR9-0917,9/29/2014,1,WI,45.36289,-89.72917,Upper Midwest,Y,WSA,5.86,0.58,1.43,7.35,47.38,6.11,7.1,0.575198508
4/23/2019,1004685,BERW,HAND,ILSS-1169,9/30/2014,1,IL,39.47316,-88.36512,Temperate Plains,Y,WSA,0.88,5.06,1.25,1.18,18.67,1,1.83,0.766732555
4/23/2019,1004686,BERW,PROB,INS9-0922,9/30/2014,1,IN,41.04921,-85.72037,Upper Midwest,Y,WSA,7.42,8.71,4.29,7.92,72.2,10,4.98,1.261501636
4/23/2019,1004687,BETB,PROB,WIR9-0918,9/30/2014,1,WI,44.74756,-91.91964,Upper Midwest,Y,WSA,5.76,0.45,1.43,10,46.38,2.22,7.97,0.436635671
4/23/2019,1004688,BETB,PROB,FLLS-1064,9/30/2014,1,FL,29.87306,-85.12801,Coastal Plains,Y,WSA,4.78,9.05,5,2.11,41.75,2.5,1.61,0.830916487
4/23/2019,1004689,BETB,PROB,WIR9-0904,10/1/2014,1,WI,43.21793,-89.82451,Upper Midwest,Y,WSA,3.36,0,0,6.48,33.07,0,10,0.367579234
4/23/2019,1004692,BETB,PROB,MTLS-1149,10/7/2014,1,MT,48.23054,-114.295,Western Mountains,Y,WSA,0.34,10,2.86,0.96,26.53,1.76,0,0.312329737
4/23/2019,1004693,BERW,PROB,MTLS-1155,10/8/2014,1,MT,48.00022,-109.0304,Northern Plains,Y,WSA,3.98,6.14,2,3.25,44.47,7.14,4.17,0.971887543
4/23/2019,1004694,BETB,PROB,SDRM-1020,10/14/2014,1,SD,43.54012,-97.82633,Temperate Plains,Y,WSA,4.46,5,2.5,0,23.27,2,0,0.248331021
4/23/2019,1004697,BETB,PROB,WIRO-1051,8/11/2014,1,WI,45.05807,-87.74792,Upper Midwest,Y,WSA,0.2,4.45,0,3.46,26.07,2.78,4.75,0.81317797
4/23/2019,1004705,,PROB,WIR9-0919,9/22/2014,1,WI,42.65911,-90.80701,Upper Midwest,Y,,,,,,,,,
4/23/2019,1004769,BERW,PROB,MIS9-0923,7/11/2013,2,MI,42.5695,-84.5928,Upper Midwest,N,WSA,3.43,6.71,0,5.9,33.37,1.67,2.31,1.248109924
4/23/2019,1004770,BERW,PROB,VTS9-0917,7/15/2013,2,VT,44.62931,-72.03325,Northern Appalachians,N,WSA,8.65,4.68,2.22,5.44,64.03,9.52,7.91,1.196052711
4/23/2019,1004771,BERW,PROB,VTRS-1010,7/22/2013,1,VT,43.68427,-72.56365,Northern Appalachians,Y,WSA,7.09,4.36,6.67,6.72,66.42,6.67,8.34,1.106446191
4/23/2019,1004772,BERW,PROB,MILS-1061,7/24/2013,1,MI,44.02062,-82.99066,Temperate Plains,Y,WSA,1.67,6.31,3.75,5.29,36.07,2,2.62,1.199064208
4/23/2019,1004773,BERW,PROB,VTS9-0909,7/31/2013,2,VT,43.90351,-72.82532,Northern Appalachians,N,WSA,7.77,5.15,4.44,5.92,57.73,5.71,5.65,0.816197202
4/23/2019,1004774,BERW,PROB,ORLS-1095,7/29/2013,1,OR,45.2628,-118.3998,Western Mountains,Y,WSA,2.33,9.68,10,1.79,48.48,5.29,0,0.946914775
4/23/2019,1004775,BERW,PROB,ORS9-0934,7/30/2013,1,OR,44.90149,-118.477,Western Mountains,Y,WSA,5.95,7.96,8.57,8.51,76.68,9.41,5.61,1.062633178
4/23/2019,1004776,BERW,PROB,ORS9-0941,7/31/2013,1,OR,45.19313,-118.7041,Western Mountains,Y,WSA,1.81,7.36,7.14,3.24,42.82,4.12,2.02,0.89549457
4/23/2019,1004778,BERW,PROB,NCLS-1040,8/5/2013,1,NC,35.63323,-79.53602,Southern Appalachians,Y,WSA,0,1.8,0,0,3,0,0,0.37317099
4/23/2019,1004779,BERW,PROB,NCS9-0923,8/6/2013,1,NC,35.67728,-78.15344,Southern Appalachians,Y,WSA,1.36,3.67,1.11,2.32,14.1,0,0,0.73392201
4/23/2019,1004780,BETB,PROB,NCRO-1014,8/7/2013,1,NC,35.93954,-78.57553,Southern Appalachians,Y,WSA,0.75,4.17,2.22,0.55,12.82,0,0,0.592783846
4/23/2019,1004781,BETB,PROB,NCR9-0915,8/14/2013,1,NC,36.4717,-76.94345,Coastal Plains,Y,WSA,1.75,7.69,5,1.41,33.18,1.25,2.81,0.760033881
4/23/2019,1004782,BETB,PROB,NCLS-1037,8/15/2013,1,NC,36.54382,-76.89025,Coastal Plains,Y,WSA,1.11,4.44,0,0,10.28,0.62,0,0.382928126
4/23/2019,1004783,BERW,PROB,NCS9-0918,8/18/2013,1,NC,34.58249,-77.96322,Coastal Plains,Y,WSA,1.48,3.49,3.75,2.84,22.28,0,1.81,0.7108517
4/23/2019,1004784,BETB,PROB,NCR9-0907,8/22/2013,1,NC,36.15021,-76.73789,Coastal Plains,Y,WSA,0,2.66,3.75,3.88,35.7,4.38,6.75,0.666958891
4/23/2019,1004785,BETB,PROB,NCS9-0917,9/8/2013,1,NC,35.04365,-80.46558,Southern Appalachians,Y,WSA,0,7.34,3.33,2.32,21.65,0,0,0.496442319
4/23/2019,1004786,BETB,PROB,NCRM-1003,9/12/2013,1,NC,35.3187,-82.01725,Southern Appalachians,Y,WSA,4.14,2.88,0,0,14.25,0.5,1.03,0.490570122
4/23/2019,1004787,BERW,PROB,NCS9-0919,9/13/2013,1,NC,35.06057,-84.02452,Southern Appalachians,Y,WSA,1.89,10,5.56,5.23,45.97,2.5,2.4,1.034269895
4/23/2019,1004788,BETB,PROB,NCRO-1013,9/15/2013,1,NC,35.71572,-81.84522,Southern Appalachians,Y,WSA,5.51,6.4,1.11,0,36.12,2.5,6.15,0.949449125
4/23/2019,1004789,BERW,PROB,NCLS-1039,9/16/2013,1,NC,36.2739,-81.87096,Southern Appalachians,Y,WSA,6.15,10,7.78,4,69.23,8.5,5.11,1.110784054
4/23/2019,1004790,BERW,PROB,NCS9-0926,9/17/2013,1,NC,35.8788,-82.0796,Southern Appalachians,Y,WSA,2.96,7.55,7.78,3.46,59.73,8,6.09,1.045393417
4/23/2019,1004792,BERW,PROB,NCS9-0918,9/22/2013,2,NC,34.58249,-77.96322,Coastal Plains,N,WSA,0,4.38,2.5,1.22,17.83,0,2.6,0.812401943
