SITE_ID,VISIT_NO,YEAR,ECOWSA9_2015,COMID,UID,REALM,prk3RRT_NRSA1314,SITE,CONPATTERN,W1_HAG,W1_HALL,W1_HNOAG,W1H_CROP,DATE_COL,STATE,VALXSITE,LAT_DD83,LON_DD83,GREAT_RIVER,XSLOPE_use,XWIDTH_use,Lpt01_XCMGW,Lpt01_XFC_NAT,LRBS_use,RDIST_COND,LRBS_Cond_use,LOE_RBS_use,LXCMGW_Cond_use,LOE_XCMGW_use,LXFC_NAT_Cond_use,LOE_XFC_NAT_use,Qbkf_cl,LQbkf_cl,Qbkf_kmcl,LQbkf_kmcl,QLow_cl,LQLow_cl,QLow_kmcl,LQLow_kmcl,LOE_QLow_cl,LOE_Qbkf_cl
TXRM-1010,1,2013,CPL,1638519,11465,BOATABLE,S,11465,SINGLE,0,0.234854545,0.234854545,0,8/14/2013,TX,BOATABLE,28.89089,-97.13556,,0.023938908,52.47272727,-0.071860293,-0.375342947,-0.419475832,1 Low,Good,0.504574168,Good,-0.021227632,Good,0.195137053,41.4424115,1.617445019,0.003140522,-2.502998111,10.27709798,1.011870497,0.000778803,-3.108572633,-0.260100083,-0.561445515
TXRM-1011,1,2013,SPL,5656432,10666,WADEABLE,S,10666,SINGLE,0,0.242436364,0.242436364,0,7/10/2013,TX,WADEABLE,31.73042,-99.93923,,0.332669753,20.355,-0.279089322,-0.480888271,0.909311468,1 Low,Good,2.098264732,Good,-0.063769315,Good,0.405359511,0.750381835,-0.124717688,0.000023061,-4.637122161,0.711924766,-0.147565899,2.18791E-05,-4.659970372,-0.500209829,-1.647976714
TXRM-1015,1,2014,SPL,5544086,139721,WADEABLE,T,139721,SINGLE,0.6667,0.6667,0,0,5/28/2014,TX,WADEABLE,33.23304,-98.90742,,0.082905983,14.9,-0.291463221,-0.808396576,-1.65339531,2 Medi,Medi,-0.89558959,Good,-0.126842498,Good,0.106157216,52.52650441,1.7203785,0.001865878,-2.729116661,0.031314693,-1.50425184,1.11E-06,-5.953747001,-1.82244034,0.219987009
TXRM-1016,1,2014,CPL,5275740,149211,BOATABLE,T,149211,SINGLE,0,0.227277273,0.227277273,0,8/6/2014,TX,BOATABLE,32.61179,-95.48269,,0.020529244,13.65454545,0.099193913,-0.821284597,-0.412955575,1 Low,Good,0.511094425,Good,0.104419723,Medi,-0.250804597,0.833721756,-0.078978865,0.000236691,-3.625817895,0.833721756,-0.078978865,0.000236691,-3.625817895,-0.809123013,-1.850725209
TXRM-1017,1,2014,XER,309175,140590,WADEABLE,T,140590,SINGLE,0.33335,0.83335,0.5,0,6/4/2014,TX,WADEABLE,29.61204,-104.4674,,0.005555556,8.145,-0.214670165,-0.83456681,-0.847659509,2 Medi,Good,-0.054098192,Good,0.774685691,Medi,-0.207943972,0.159912385,-0.7961179,1.76E-06,-5.753530233,0.032976875,-1.481790497,3.64E-07,-6.43920283,-3.616650487,-3.215442606
TXRM-1018,1,2014,CPL,5559402,152464,BOATABLE,S,152464,SINGLE,0,0.204545455,0.204545455,0,8/28/2014,TX,BOATABLE,30.46533,-96.33373,,0.008581923,67.63636364,-0.146661361,-1.059121453,-1.05339111,1 Low,Good,-0.12934111,Good,-0.051453646,Poor,-0.488641453,104.5263504,2.019225787,0.001176769,-2.929308622,4.113173628,0.614177043,4.63066E-05,-4.334357366,-1.44000856,-0.747443937
TXRM-1020,1,2014,SPL,5727563,150130,BOATABLE,T,150130,SINGLE,0.234854545,0.492436364,0.257581818,0,8/13/2014,TX,BOATABLE,31.49402,-99.60394,,0.02081512,47,-0.063783383,-0.387216143,1.287080226,2 Medi,Good,1.371262962,Good,-0.134105815,Good,-0.000782027,8.421198234,0.925373891,0.000163413,-3.786712696,1.45373058,0.162483926,2.82096E-05,-4.549602661,-0.299525898,-0.670469584
TXRM-1021,1,2014,SPL,10893277,143645,BOATABLE,S,143645,SINGLE,0,0.33335,0.33335,0,6/26/2014,TX,BOATABLE,28.64427,-99.78095,,0.01425964,18.1,0.015892959,-0.677780705,-2.631954786,2 Medi,Poor,-2.859382201,Good,-0.116572537,Medi,-0.461981796,45.76096013,1.660495128,0.00815598,-2.088523863,9.579644938,0.981349413,0.001707381,-2.767669578,1.046811711,0.414726725
TXRO-1074,1,2013,CPL,5593122,11556,BOATABLE,T,11556,SINGLE,0.181827273,0.181827273,0,0.060609091,8/20/2013,TX,BOATABLE,30.83924,-96.72312,,0.034457806,31.90909091,-0.126388803,-0.419697223,-1.335225553,1 Low,Good,-0.411175553,Good,-0.067983583,Good,0.150782777,15.2932695,1.184500342,0.000776005,-3.110135711,4.68106323,0.670344507,0.000237525,-3.624291545,-0.766168708,-1.118032328
TXRO-1078,1,2014,SPL,5717770,142650,WADEABLE,T,142650,SINGLE,0.090913636,0.250009091,0.159095455,0,6/19/2014,TX,WADEABLE,31.53799,-100.1848,,0.043271605,19.805,-0.581246868,-0.827874927,-1.244199378,1 Low,Medi,-0.87132861,Medi,-0.356234825,Good,0.019996473,40.12058628,1.603367271,0.002926531,-2.533646853,0.567059205,-0.246371596,4.13632E-05,-4.38338572,-0.393414231,0.216562637
TXRO-1079,1,2014,SPL,13700209,138870,WADEABLE,T,138870,SINGLE,1.5,1.5,0,0,5/19/2014,TX,INTWADE,33.05219,-100.7694,,0.055714286,2.255,-0.33939321,-0.877039828,-1.292476084,3 High,Medi,-0.737942084,Good,-0.085940954,Good,-0.060327134,1.371407958,0.137166665,0.000138356,-3.859003685,0.001170524,-2.93161959,1.18E-07,-6.92778994,-3.001522091,-1.198441257
TXRO-1080,1,2013,CPL,1152235,11302,WADEABLE,S,11302,SINGLE,0,0,0,0,8/7/2013,TX,PARBYWADE,31.49309,-94.83198,,0.018981481,12.3,-0.115951666,-0.406915415,-1.321081389,1 Low,Good,-0.441396028,Medi,-0.197925526,Good,-0.014735415,4.203402321,0.62360096,0.00115162,-2.938690774,0.516393829,-0.287018957,0.000141478,-3.849310691,-1.031759729,-1.159113713
TXRO-1081,1,2013,SPL,2569396,12014,BOATABLE,S,12014,SINGLE,1.045468182,1.212140909,0.166672727,0.121218182,9/10/2013,TX,BOATABLE,31.71477,-98.01866,,0.089883601,23.73636364,-0.052472922,-0.771879741,-1.463088442,2 Medi,Medi,-1.700165501,Good,-0.134263018,Medi,-0.515256071,64.35078644,1.808553859,0.012284521,-1.910641781,24.37942483,1.387023455,0.004654015,-2.332172185,1.468820003,0.573626244
TXRO-1082,1,2014,SPL,1305645,139875,WADEABLE,S,139875,SINGLE,0.181827273,0.303045455,0.121218182,0,5/29/2014,TX,WADEABLE,33.20418,-97.80536,,0.063636364,9.283333333,0.003832468,-0.749136614,-1.481047551,1 Low,Medi,-0.916275572,Good,0.126827183,Good,0.101543535,4.430405313,0.646443459,0.001559611,-2.806983655,0.071362074,-1.146532538,2.51212E-05,-4.599959652,-0.919174568,-0.491877297
TXRO-1085,1,2014,SPL,5769763,150455,WADEABLE,R,150455,SINGLE,0.257581818,0.3788,0.121218182,0,8/14/2014,TX,WADEABLE,30.67963,-99.02699,,0.141544118,38.28,-0.426232021,-0.958607315,-0.374963091,2 Medi,Good,0.372546297,Medi,-0.25294325,Good,-0.093051785,14.99076933,1.175823922,0.001619275,-2.790679505,5.356078825,0.72884696,0.000578554,-3.237656467,0.675193033,-0.149000074
TXS9-0926,1,2013,CPL,1440185,10179,WADEABLE,T,10179,SINGLE,0.060609091,2.583368182,2.522759091,0.030304545,6/6/2013,TX,WADEABLE,29.91047,-95.49178,,0.081597222,3.59,-0.949725729,-0.392057827,-0.138006077,3 High,Good,0.970757974,Poor,-1.036318189,Good,0.000122173,0.273737284,-0.562666046,0.030818982,-1.511181705,0.035156031,-1.454000167,0.003958076,-2.402515826,0.270231942,-0.490122461
TXS9-0926,2,2013,CPL,1440185,10316,WADEABLE,T,10316,SINGLE,0.030304545,2.666690909,2.636386364,0.030304545,6/20/2013,TX,WADEABLE,29.91047,-95.49178,,0.081597222,3.75,-0.523207881,-0.292429824,-0.075125892,3 High,Good,1.042711184,Poor,-0.609800341,Good,0.099750176,0.724288804,-0.140088228,0.08154477,-1.088603887,0.03938529,-1.404665957,0.004434232,-2.353181616,0.319566152,-0.067544643
TXS9-0928,1,2013,SPL,3134061,10216,WADEABLE,R,10216,SINGLE,0.151522727,0.272740909,0.121218182,0,6/11/2013,TX,WADEABLE,33.75841,-97.29398,,0.340104167,3.225263158,-0.317629257,-0.647817482,0.108520647,1 Low,Good,1.184209156,Medi,-0.200160512,Good,0.049453968,0.480108973,-0.318660178,0.008781865,-2.056413223,0.02593971,-1.58603488,0.000474474,-3.323787925,-0.419002223,-0.83333341
TXS9-0928,2,2013,SPL,3134061,10411,WADEABLE,R,10411,SINGLE,0.181822727,0.318186364,0.136363636,0,6/25/2013,TX,WADEABLE,33.75841,-97.29398,,0.229166667,2.1325,-0.12771126,-0.5315184,-1.672439326,1 Low,Medi,-0.745691155,Good,-0.010242514,Good,0.16575305,28.24419949,1.45092927,0.516625959,-0.286823776,0.007145561,-2.145963662,0.000130702,-3.883716708,-0.978931005,0.936256038
TXS9-0929,1,2013,CPL,5278682,11254,WADEABLE,S,11254,SINGLE,0,1.0625125,1.0625125,0,8/6/2013,TX,INTWADE,32.46104,-94.70198,,0.309953704,2.11,-0.505729424,-0.648622477,-1.859052383,2 Medi,Good,-0.412177795,Poor,-0.586793284,Medi,-0.256442477,0.688040817,-0.162385797,0.025066883,-1.600899667,0.012509395,-1.902763698,0.000455746,-3.341277568,-0.641383899,-0.437642942
TXS9-0931,1,2013,SPL,5753572,12191,WADEABLE,T,12191,SINGLE,0.6667,1.507645455,0.840945455,0,9/18/2013,TX,WADEABLE,31.13182,-99.32021,,0.052173913,21.3,-0.139798157,-0.241363326,-1.38047504,3 High,Medi,-1.050865808,Good,0.071168109,Good,0.522561912,7.939849713,0.899812282,0.005140144,-2.289024695,1.122832507,0.050314977,0.000726906,-3.138522,0.422588965,-0.142329959
TXS9-0933,1,2013,SPL,5670977,11015,WADEABLE,R,11015,SINGLE,0.121218182,0.151522727,0.030304545,0,7/25/2013,TX,WADEABLE,30.6545,-97.92736,,0.232376543,10.645,0.12732572,-0.178963129,0.090995566,1 Low,Good,0.876143749,Good,0.266403619,Good,0.56156907,18.55899597,1.268554478,0.081428141,-1.089225482,0.266163239,-0.574851927,0.001167799,-2.932631886,0.25259199,0.528501462
TXS9-0934,1,2013,CPL,9355546,11406,WADEABLE,S,11406,SINGLE,1,1.121218182,0.121218182,0,8/13/2013,TX,WADEABLE,28.8784,-96.28717,,0.024111111,5.805,-0.353640838,-0.277216553,-0.220154692,2 Medi,Good,0.580869296,Poor,-0.445801028,Good,0.114963447,0.669652844,-0.174150282,0.0030947,-2.509381448,0.08111176,-1.090916174,0.000374846,-3.42614734,-0.676575533,-1.085897364
TXS9-0936,1,2013,SPL,1293160,10235,WADEABLE,S,10235,SINGLE,0,0.954581818,0.954581818,0,6/13/2013,TX,WADEABLE,32.77924,-96.55449,,0.356148148,2.801,-0.20034622,-0.570100974,-0.436797467,2 Medi,Good,0.511058005,Good,-0.118255761,Good,0.073394817,9.05840638,0.9570518,1.261581346,0.100915259,0.037478114,-1.426222274,0.005219648,-2.282358815,0.223671743,0.762846167
TXS9-0937,1,2013,SPL,1276500,10787,WADEABLE,S,10787,SINGLE,0.242436364,0.242436364,0,0,7/16/2013,TX,INTWADE,33.48298,-97.17612,,0.148356481,7.445,-0.028660884,-0.486903525,0.670993337,1 Low,Good,1.446979774,Good,0.079511396,Good,0.247667708,0.478126338,-0.320457332,0.003985921,-2.399471342,0.058430804,-1.233358136,0.000487111,-3.312372146,-0.253234109,-0.959178925
TXS9-0938,1,2014,CPL,1077709,147540,WADEABLE,S,147540,SINGLE,0,0.030304545,0.030304545,0,7/24/2014,TX,WADEABLE,31.5161,-95.11218,,0.015625,8.205,-0.422299355,-0.548632296,-0.223698225,1 Low,Good,0.505367274,Poor,-0.506234615,Good,-0.156452296,0.297857298,-0.525991755,0.007457918,-2.127382417,0.095049377,-1.022050727,0.0023799,-2.623441389,0.085475654,-0.916858847
TXS9-0940,1,2013,SPL,1270480,10462,WADEABLE,T,10462,SINGLE,0,0.545459091,0.545459091,0,6/27/2013,TX,WADEABLE,32.49662,-97.35227,,0.254074074,2.695,-0.141162149,-0.427550863,0.25332803,2 Medi,Good,1.093564307,Good,-0.022849885,Good,0.229375857,0.013589057,-1.866810665,0.000723442,-3.140596433,0.013796151,-1.860242062,0.000734467,-3.13402783,-0.439094527,-2.212831792
TXSS-1205,1,2014,SPL,19983940,138745,WADEABLE,T,138745,SINGLE,0.33335,0.6667,0.33335,0,5/15/2014,TX,WADEABLE,35.39091,-101.8318,,0.129206349,2.305,-1.088358228,-0.771879741,-2.473893532,2 Medi,Medi,-1.611322121,Poor,-0.726620943,Good,-0.202710478,2.044545733,0.31059683,0.012164354,-1.914910942,0.019417302,-1.71181112,0.000115526,-3.937318891,-0.811921726,-0.381375245
TXSS-1206,1,2014,SPL,5559270,148067,WADEABLE,S,148067,SINGLE,0.484872727,0.621236364,0.136363636,0,7/29/2014,TX,INTWADE,30.2417,-96.18983,,0.100925926,8.73,-0.183457421,-0.34155496,-2.692076854,2 Medi,Poor,-2.2955035,Good,-0.123508043,Good,0.404755147,10.49558288,1.021006563,0.149503978,-0.825347253,0.434520989,-0.36198924,0.00618952,-2.208343056,0.745562775,0.466856951
TXSS-1209,1,2014,SPL,13766755,138530,WADEABLE,S,138530,SINGLE,0.6667,0.909136364,0.242436364,0,5/13/2014,TX,WADEABLE,35.27405,-100.7662,,0.19348659,4.525,-0.313241892,-0.541705603,-2.655561774,2 Medi,Medi,-1.578761287,Good,-0.00196135,Good,0.126629063,1.072614426,0.030443634,0.001113648,-2.953252054,0.089787086,-1.046786121,0.000093222,-4.030481809,-0.562156249,-0.937129749
TXSS-1210,1,2013,SPL,5588654,10954,WADEABLE,R,10954,SINGLE,0,0.545468182,0.545468182,0,7/24/2013,TX,INTWADE,30.92768,-97.99342,,0.083680556,6.6585,0.077863204,-0.137760169,0.647224673,2 Medi,Good,0.99017211,Good,0.214363527,Good,0.535304067,8.625797068,0.935799237,0.248122271,-0.605334252,0.163316511,-0.786969906,0.004697823,-2.328103395,0.487751282,0.492597213
TXSS-1215,1,2014,CPL,1150509,148706,WADEABLE,S,148706,SINGLE,0,0.393940909,0.393940909,0,8/4/2014,TX,WADEABLE,31.6532,-94.83843,,0.22,2.423809524,-0.242224509,-0.534887652,-1.331212539,2 Medi,Good,0.029022697,Poor,-0.324243519,Good,-0.142707652,0.387831816,-0.411356567,0.057364782,-1.241354655,0.011446259,-1.941336419,0.001693033,-2.771334507,-0.105152613,-0.25468921
TXSS-1216,1,2013,SPL,1260147,10215,WADEABLE,T,10215,SINGLE,0,3.40165,3.40165,0,6/12/2013,TX,WADEABLE,32.78727,-96.87091,,0.009259259,6.015,-1.139661993,-1.837272689,-0.045788269,3 High,Good,-0.421785808,Poor,-1.054321213,Poor,-1.1447543,1.053638311,0.022691553,0.042898836,-1.367554492,0.141811468,-0.848288648,0.005773848,-2.238534693,0.509073593,-0.365662884
TXSS-1224,1,2014,SPL,1259243,146043,WADEABLE,S,146043,SINGLE,0,1.204568182,1.204568182,0,7/16/2014,TX,WADEABLE,33.01654,-96.81408,,0.21879085,9.6,-0.038255409,-0.577499695,1.351798762,2 Medi,Good,2.214839013,Good,0.060062098,Good,0.133259943,4.807968823,0.681961643,0.08265418,-1.082735181,0.037396216,-1.427172345,0.000642881,-3.191869169,-0.274896795,0.157494347
TXSS-1229,1,2014,CPL,1654787,144553,WADEABLE,T,144553,SINGLE,0,0.204545455,0.204545455,0,7/7/2014,TX,INTWADE,27.56777,-97.79459,,0.364285714,1.81,-0.505465944,-0.795880017,-2.744212902,1 Low,Poor,-1.274323138,Poor,-0.608178074,Medi,-0.403700017,0.400199947,-0.397722974,0.009016863,-2.044944521,0.000584457,-3.233247465,1.31683E-05,-4.880469012,-2.169012938,-0.821120828
TXSS-1232,1,2014,SPL,1260385,145680,WADEABLE,R,145680,SINGLE,0.181827273,0.181827273,0,0,7/15/2014,TX,INTWADE,32.6441,-96.73725,,0.343703704,2.105,0.146409954,-0.65489372,-1.038849888,1 Low,Good,-0.126308177,Good,0.233932136,Good,-0.026101122,2.001837467,0.301428813,0.386492416,-0.412859024,0.00597822,-2.223428089,0.001154208,-2.937715927,-0.495843538,0.158785184
TXSS-1240,1,2014,SPL,1292128,152122,WADEABLE,S,152122,SINGLE,0,2.212140909,2.212140909,0,8/26/2014,TX,WADEABLE,33.18628,-96.64565,,0.017857143,5.83,0.007728386,-0.976934698,0.553715289,3 High,Good,0.515483423,Good,0.100298299,Medi,-0.233517513,0.361873032,-0.441443781,0.002839115,-2.546817013,0.06007832,-1.221282219,0.000471351,-3.326655452,-0.255595138,-1.089746951
TXSS-1243,1,2014,CPL,1042471,153440,WADEABLE,S,153440,SINGLE,0,0.136363636,0.136363636,0,9/8/2014,TX,WADEABLE,32.75744,-94.84784,,1.022666667,1.79,0.135710747,-0.538283248,-0.457496726,1 Low,Good,1.356568552,Good,0.053625867,Good,-0.146103248,0.386027494,-0.413381763,0.521799803,-0.28249609,0.006867942,-2.163173381,0.009283512,-2.032287708,0.580661225,0.425320888
USGS-0001,1,2013,TPL,6572152,11176,WADEABLE,S,11176,SINGLE,0.378804545,0.712140909,0.333336364,0.242436364,7/31/2013,IA,WADEABLE,42.31591532,-93.1555628,,0.078555556,13.68,-0.160721977,-0.457627316,-0.324000003,2 Medi,Good,0.405702805,XXXX,,XXXX,,3.858670619,0.586437708,,,0.472292859,-0.325788621,,,,
USGS-0002,1,2013,TPL,6606938,11145,WADEABLE,S,11145,SINGLE,0.227272727,1.106063636,0.878790909,0,7/30/2013,IA,WADEABLE,42.36182068,-94.99128152,,0.030290404,24.13,-0.123755909,-0.941022138,-0.566507467,2 Medi,Good,0.024591975,XXXX,,XXXX,,17.04490222,1.231594514,,,0.635316734,-0.197009706,,,,
USGS-0003,1,2013,TPL,13374193,11186,WADEABLE,T,11186,SINGLE,0.83335,1.265186364,0.431836364,0.742436364,8/2/2013,IA,WADEABLE,42.1699532,-90.72782044,,0.052444444,34.6,-0.277216553,-0.848268086,-1.94150698,2 Medi,Poor,-1.378651571,XXXX,,XXXX,,138.3443503,2.140961428,,,2.082746038,0.318636317,,,,
USGS-0004,1,2013,TPL,22249135,11065,WADEABLE,S,11065,SINGLE,1.015163636,1.272745455,0.257581818,0,7/29/2013,IA,WADEABLE,41.53855323,-93.25898527,,0.025231481,6.495,-0.56644835,-0.743632175,-0.268377432,2 Medi,Good,0.25775312,XXXX,,XXXX,,1.146964817,0.059550096,,,0.038146447,-1.418545908,,,,
USGS-0005,1,2013,TPL,13619421,11463,WADEABLE,S,11463,SINGLE,0.303045455,1.098527273,0.795481818,0.303045455,8/14/2013,IL,WADEABLE,40.72087537,-88.53383649,,0.139166667,11.41904762,0.046654763,-0.600483603,-0.291224212,2 Medi,Good,0.463974858,XXXX,,XXXX,,7.511039894,0.875700069,,,0.103132011,-0.986606515,,,,
USGS-0006,1,2013,TPL,13571535,11460,WADEABLE,S,11460,SINGLE,0,0.090913636,0.090913636,0,7/29/2013,IL,WADEABLE,40.03496132,-88.58443027,,0.020266874,24.28947368,-0.307193125,-0.469102078,-2.366752016,1 Low,Poor,-1.989230625,XXXX,,XXXX,,18.44760005,1.265939875,,,1.937533677,0.28724926,,,,
USGS-0007,1,2013,TPL,14785933,11459,WADEABLE,T,11459,SINGLE,0,0.136363636,0.136363636,0,7/31/2013,IL,WADEABLE,41.826613,-87.91171851,,8.287230321,19.71578947,-0.266146425,0.001609169,-2.585526888,1 Low,Medi,-1.030658328,XXXX,,XXXX,,293.6950587,2.46789664,,,80.2623434,1.904511836,,,,
USGS-0008,1,2013,TPL,14771374,11461,WADEABLE,T,11461,SINGLE,0,3.447036364,3.447036364,0,8/12/2013,IL,WADEABLE,42.02594601,-88.25330058,,0.152623457,6.15,-0.123755909,-0.173042186,-0.241519879,3 High,Good,0.4659892,XXXX,,XXXX,,9.678272163,0.985797831,,,0.088956779,-1.050820953,,,,
USGS-0009,1,2013,TPL,18460036,10928,WADEABLE,R,10928,SINGLE,0,0.643959091,0.643959091,0,7/22/2013,IN,WADEABLE,39.7298578,-85.88108464,,0.089337607,11.34210526,0.189129221,-0.288576254,-1.183035517,2 Medi,Medi,-0.574103325,XXXX,,XXXX,,111.2165689,2.046169493,,,0.133187401,-0.875536856,,,,
USGS-0010,1,2013,TPL,18476775,11278,WADEABLE,S,11278,SINGLE,0.060609091,0.886386364,0.825777273,0.060609091,8/7/2013,IN,WADEABLE,39.9468221,-86.25917209,,0.127538006,19.56,0.226306918,-0.697000411,0.229699021,2 Medi,Good,0.918482378,XXXX,,XXXX,,29.92761181,1.476072062,,,0.484609226,-0.314608322,,,,
USGS-0011,1,2013,TPL,13434009,11888,WADEABLE,S,11888,SINGLE,0.409104545,1.681881818,1.272777273,0.409104545,8/28/2013,IN,WADEABLE,41.30646294,-86.63149347,,0.026648148,30.16,0.221295659,-0.548632296,-1.436723371,3 High,Medi,-1.127141916,XXXX,,XXXX,,44.93828985,1.652616541,,,1.11564196,0.04752484,,,,
USGS-0012,1,2013,TPL,10286166,11074,WADEABLE,S,11074,SINGLE,0.33335,0.87125,0.5379,0.33335,7/30/2013,IN,WADEABLE,39.18670168,-87.32916388,,0.068,7.075,0.244670631,-0.282859263,-1.728377026,2 Medi,Medi,-1.101613917,XXXX,,XXXX,,7.249583645,0.860313065,,,0.029151396,-1.535340645,,,,
USGS-0013,1,2013,TPL,18476367,11195,WADEABLE,S,11195,SINGLE,0,1.863695455,1.863695455,0,8/5/2013,IN,WADEABLE,39.92325289,-86.17107244,,0.305030864,9.552631579,0.12732572,-0.449215928,0.222416957,3 High,Good,1.094749983,XXXX,,XXXX,,9.128371596,0.960393311,,,0.148254061,-0.828993403,,,,
USGS-0014,1,2013,TPL,18476455,11153,WADEABLE,T,11153,SINGLE,0,4.098586364,4.098586364,0,8/1/2013,IN,WADEABLE,39.78809734,-86.17729584,,0.163875,26.235,-0.01211039,-0.335101728,-1.179524023,3 High,Medi,-0.433348828,XXXX,,XXXX,,29.55006719,1.470558473,,,1.518606216,0.181445173,,,,
USGS-0015,1,2013,TPL,4392993,11012,WADEABLE,R,11012,SINGLE,0,0.363654545,0.363654545,0,7/24/2013,KS,WADEABLE,38.91158802,-94.63487437,,0.257638889,9.06,-0.134384632,-0.486903525,-0.105665114,2 Medi,Good,1.079446151,XXXX,,XXXX,,17.15394153,1.234363925,,,0.578097386,-0.237998994,,,,
USGS-0017,1,2013,TPL,4123248,11298,WADEABLE,S,11298,SINGLE,0.174609524,0.174609524,0,0.174609524,8/6/2013,MN,WADEABLE,44.69057598,-95.03706454,,0.016898148,7.375,-0.795880017,-0.086667894,-1.355118882,1 Low,Medi,-0.988323493,XXXX,,XXXX,,2.593255712,0.413845343,,,0.272533633,-0.564579895,,,,
USGS-0018,1,2013,TPL,4142312,11297,WADEABLE,S,11297,SINGLE,0,1.363704545,1.363704545,0,8/5/2013,MN,WADEABLE,44.26287534,-94.03065782,,0.431111111,4.295,-0.301227447,-0.581246868,-0.870616779,2 Medi,Good,0.16765318,XXXX,,XXXX,,12.38773304,1.092991838,,,0.019021314,-1.720759478,,,,
USGS-0019,1,2013,TPL,5042380,10976,WADEABLE,S,10976,SINGLE,0.121218182,0.303045455,0.181827273,0,7/23/2013,MO,WADEABLE,39.30368047,-92.05359657,,0.176975309,6.436842105,-0.35141824,-0.430200625,-0.154004511,1 Low,Good,0.841109234,XXXX,,XXXX,,2.887726818,0.460556106,,,0.011793839,-1.928344808,,,,
USGS-0020,1,2013,TPL,5040904,10902,WADEABLE,R,10902,SINGLE,0,0.4697,0.4697,0,7/18/2013,MO,WADEABLE,39.24619996,-91.89485188,,0.67147619,3.93,0.231550677,-0.92412139,-1.048035722,2 Medi,Good,0.227900496,XXXX,,XXXX,,19.54528361,1.291041977,,,0.04285756,-1.367972556,,,,
USGS-0021,1,2013,TPL,4390605,11025,WADEABLE,S,11025,SINGLE,0,0.712127273,0.712127273,0,7/22/2013,MO,WADEABLE,39.1097983,-94.47185053,,0.35952381,7.01,0.117271296,-0.783714109,-1.768373505,2 Medi,Medi,-0.526850043,XXXX,,XXXX,,14.31217845,1.155705743,,,0.313020545,-0.504427157,,,,
USGS-0022,1,2013,TPL,17262269,11450,WADEABLE,S,11450,SINGLE,0.33335,0.424263636,0.090913636,0.33335,8/13/2013,NE,WADEABLE,41.56272752,-96.5446121,,0.09566855,19.45,-0.196449778,-0.562826189,-1.527606796,2 Medi,Medi,-0.601050877,XXXX,,XXXX,,12.25534979,1.088325711,,,0.289695879,-0.538057682,,,,
USGS-0023,1,2013,TPL,17217650,11243,WADEABLE,S,11243,SINGLE,0,1.734909091,1.734909091,0,8/5/2013,NE,WADEABLE,41.24689594,-96.02095169,,0.312474747,11.595,-2,-0.749136614,-0.749709848,3 High,Good,0.423891779,XXXX,,XXXX,,32.6105772,1.513358486,,,0.653910765,-0.184481513,,,,
USGS-0024,1,2013,TPL,17217684,11244,WADEABLE,S,11244,SINGLE,0,2.719786364,2.719786364,0,8/5/2013,NE,WADEABLE,41.2097106,-96.12989309,,0.058333333,10.2,-0.160721977,-0.727525465,-1.072068305,3 High,Good,-0.250196634,XXXX,,XXXX,,12.268615,1.088795538,,,0.373214054,-0.428042011,,,,
USGS-0025,1,2013,TPL,3882066,11462,WADEABLE,S,11462,SINGLE,0,1.310654545,1.310654545,0,8/6/2013,OH,WADEABLE,39.7679719,-84.24007234,,0.106136364,14.505,0.066580023,-1.059121453,0.015906333,2 Medi,Good,0.60082725,XXXX,,XXXX,,19.33265615,1.286291527,,,0.3688383,-0.433163989,,,,
USGS-0026,1,2013,TPL,3405071,12074,WADEABLE,S,12074,SINGLE,0,3.238876407,3.238876407,0,9/10/2013,OH,WADEABLE,39.20520201,-84.47395579,,0.083981481,15.02631579,-0.007566991,-0.808396576,0.154725544,3 High,Good,0.722917034,XXXX,,XXXX,,18.67763059,1.271321782,,,0.560114188,-0.251723426,,,,
USGS-0027,1,2013,TPL,12175490,11094,WADEABLE,T,11094,SINGLE,1.121240909,1.757631818,0.636390909,0.71215,7/29/2013,WI,WADEABLE,43.78816569,-87.92266271,,0.372740741,4.715,-0.152932367,-0.214670165,-1.018266154,3 High,Good,-0.209801816,XXXX,,XXXX,,1.834967971,0.263628488,,,0.0401954,-1.395823643,,,,
USGS-0028,1,2013,TPL,12162504,11187,WADEABLE,T,11187,SINGLE,0,4.318218182,4.318218182,0,8/1/2013,WI,WADEABLE,43.09720443,-87.96999787,,0.357376543,10.85,-0.783714109,-0.877039828,-0.209635471,3 High,Good,0.621877944,XXXX,,XXXX,,85.76157843,1.933292766,,,0.219913438,-0.657748231,,,,
USGS-0029,1,2013,TPL,12163888,11188,WADEABLE,T,11188,SINGLE,0,1.827238528,1.827238528,0,7/31/2013,WI,WADEABLE,43.04452729,-88.00263034,,0.63031746,6.135,0.093660418,-0.732828272,-0.39445417,3 High,Good,0.561410627,XXXX,,XXXX,,117.1069555,2.068582691,,,0.17210941,-0.764195385,,,,
