SITE_ID,VISIT_NO,YEAR,UID,COMID,LAT_DD83,LON_DD83,REALM,PFC_ALG,PFC_AQM,PFC_BRS,PFC_HUM,PFC_LVT,PFC_LWD,PFC_OHV,PFC_RCK,PFC_UCB,XFC_ALG,XFC_ALL,XFC_AQM,XFC_BRS,XFC_HUM,XFC_LVT,XFC_LWD,XFC_NAT,XFC_OHV,XFC_RCK,XFC_UCB,SumAll_PFC,SumAll_noAlgAQM,SumNat_PFC,SumBig_PFC,XFC_NAT_ALG_AQM
NRS18_WI_10861,1,2019,1002179,14446282,45.94750566,-88.21920144,BOATABLE,0.181818182,0,0.909090909,0,0.909090909,0,0.909090909,0.454545455,0.272727273,0.009090909,0.713636364,0,0.136363636,0,0.209090909,0,0.704545455,0.238636364,0.106818182,0.013636364,3.636363637,3.454545455,3.636363637,3.454545455,0.713636364
NRS18_WI_11141,1,2019,1002079,13637597,43.17932337,-90.63418689,BOATABLE,0,0,1,0,0.909090909,0.545454545,0.636363636,0,0.545454545,0,0.418181818,0,0.122727273,0,0.1,0.081818182,0.418181818,0.068181818,0,0.045454545,3.636363635,3.636363635,3.636363635,3.636363635,0.418181818
NRS18_WI_11142,1,2019,1001953,14709888,43.6049887,-89.75164612,BOATABLE,0,0.272727273,0.090909091,0,0.272727273,0,0.545454545,0.454545455,0.090909091,0,0.443181818,0.05,0.022727273,0,0.061363636,0,0.393181818,0.15,0.106818182,0.052272727,1.727272728,1.454545455,1.727272728,1.454545455,0.443181818
NRS18_WI_RF003,1,2019,1002057,1813331,46.608309,-90.700936,BOATABLE,0.272727273,0.818181818,0.909090909,0,0.636363636,0.090909091,1,0,0.727272727,0.013636364,0.368181818,0.095454545,0.045454545,0,0.068181818,0.004545455,0.259090909,0.104545455,0,0.036363636,4.454545454,3.363636363,4.454545454,3.363636363,0.368181818
NRS18_WI_10002,1,2019,1002197,1875011,44.6867367,-92.69128721,BOATABLE,0.181818182,0.181818182,0.727272727,0,0.181818182,0.454545455,0.2,0.363636364,0,0.009090909,0.337272727,0.027272727,0.072727273,0,0.075,0.059090909,0.300909091,0.01,0.084090909,0,2.290909092,1.927272728,2.290909092,1.927272728,0.337272727
NRS18_WI_10002,2,2019,1002300,1875011,44.6867367,-92.69128721,BOATABLE,0,0.181818182,0.909090909,0,0.727272727,0.727272727,0.818181818,0.272727273,0.272727273,0,0.629545455,0.009090909,0.154545455,0,0.193181818,0.15,0.620454545,0.059090909,0.05,0.013636364,3.909090909,3.727272727,3.909090909,3.727272727,0.629545455
NRS18_WI_10009,1,2019,1002028,13357546,42.53136534,-90.64118173,BOATABLE,0,0,0.454545455,0,0.272727273,0.272727273,0.090909091,0.545454545,0.181818182,0,0.345454545,0,0.040909091,0,0.031818182,0.061363636,0.345454545,0.004545455,0.122727273,0.084090909,1.818181819,1.818181819,1.818181819,1.818181819,0.345454546
NRS18_WI_10011,1,2019,1002037,2456568,43.82744798,-91.27192892,BOATABLE,0,0.181818182,0.636363636,0,0.636363636,0.181818182,0.272727273,0.636363636,0.090909091,0,0.395454545,0.075,0.05,0,0.05,0.009090909,0.320454545,0.013636364,0.193181818,0.004545455,2.636363636,2.454545454,2.636363636,2.454545454,0.395454546
NRS18_IN_10030,1,2019,1001713,3398496,41.62842427,-87.17635418,BOATABLE,0.272727273,0.272727273,0.545454545,0.363636364,0.181818182,0.272727273,0.727272727,0.363636364,0,0.031818182,0.481818182,0.031818182,0.045454545,0.15,0.009090909,0.05,0.268181818,0.109090909,0.054545455,0,3.000000001,2.454545455,2.636363637,2.090909091,0.331818182
NRS18_MN_10026,1,2019,1001304,4799940,47.88967031,-90.7971327,BOATABLE,0.555555556,0.777777778,1,0,0.888888889,0.666666667,0.888888889,0.888888889,0,0.027777778,0.394444444,0.061111111,0.072222222,0,0.044444444,0.033333333,0.305555556,0.044444444,0.111111111,0,5.666666668,4.333333334,5.666666668,4.333333334,0.394444443
NRS18_IA_10025,1,2019,1001726,13360724,42.19223456,-90.39957322,WADEABLE,0.727272727,0,0.818181818,0,0.363636364,0.363636364,0.272727273,0,0,0.036363636,0.311363636,0,0.095454545,0,0.054545455,0.111363636,0.275,0.013636364,0,0,2.545454546,1.818181819,2.545454546,1.818181819,0.311363636
NRS18_IA_10046,1,2019,1001317,13210832,43.16721484,-91.67862376,WADEABLE,0.181818182,0.909090909,0.181818182,0.272727273,0.727272727,0.181818182,1,0,0.272727273,0.009090909,0.415909091,0.184090909,0.009090909,0.05,0.036363636,0.027272727,0.172727273,0.086363636,0,0.013636364,3.727272728,2.636363637,3.454545455,2.363636364,0.36590909
NRS18_IA_10206,1,2019,1001504,13311583,42.89843176,-91.79367365,WADEABLE,0,0,0.909090909,0,0.636363636,0.181818182,1,0.636363636,0.727272727,0,0.422727273,0,0.045454545,0,0.086363636,0.027272727,0.422727273,0.140909091,0.031818182,0.090909091,4.09090909,4.09090909,4.09090909,4.09090909,0.422727272
NRS18_IA_10507,1,2019,1002085,13336280,43.4622361,-91.4190783,WADEABLE,0.909090909,0.909090909,0.909090909,0,0.181818182,0.090909091,1,0.545454545,0.181818182,0.288636364,1.040909091,0.25,0.118181818,0,0.027272727,0.022727273,0.502272727,0.261363636,0.063636364,0.009090909,4.727272727,2.909090909,4.727272727,2.909090909,1.040909091
NRS18_IA_RF002,1,2019,1002215,13336642,43.37718,-91.39736,WADEABLE,0,1,0.090909091,0,0,0,1,0.909090909,0.909090909,0,1.086363636,0.575,0.004545455,0,0,0,0.511363636,0.134090909,0.327272727,0.045454545,3.909090909,2.909090909,3.909090909,2.909090909,1.086363636
NRS18_IA_RF003,1,2019,1002195,13336752,43.36702,-91.61832,WADEABLE,0,0.363636364,0.272727273,0,0.181818182,0.090909091,0.272727273,0.727272727,0.636363636,0,0.35,0.036363636,0.031818182,0,0.009090909,0.004545455,0.313636364,0.013636364,0.186363636,0.068181818,2.545454546,2.181818182,2.545454546,2.181818182,0.35
NRS18_IL_10514,1,2018,1000228,13359062,42.4257765,-90.29068621,WADEABLE,0,0.272727273,0,0.090909091,0,0,0.636363636,0.272727273,0.181818182,0,0.238636364,0.05,0,0.079545455,0,0,0.109090909,0.05,0.05,0.009090909,1.454545455,1.181818182,1.363636364,1.090909091,0.159090909
NRS18_IN_10008,1,2018,1000480,13433627,41.37190086,-86.18941505,WADEABLE,0.181818182,0.181818182,0.818181818,0,0,0.363636364,0.181818182,0,0.272727273,0.009090909,0.154545455,0.009090909,0.095454545,0,0,0.018181818,0.136363636,0.009090909,0,0.013636364,2.000000001,1.636363637,2.000000001,1.636363637,0.154545454
NRS18_IN_10008,2,2018,1000653,13433627,41.37190086,-86.18941505,WADEABLE,0,0.272727273,0.636363636,0,0,0.181818182,0.090909091,0,0.363636364,0,0.168181818,0.013636364,0.104545455,0,0,0.009090909,0.154545455,0.004545455,0,0.036363636,1.545454546,1.272727273,1.545454546,1.272727273,0.168181819
NRS18_IN_10021,1,2018,1000467,13434343,41.26530421,-86.3162501,WADEABLE,0.181818182,0.909090909,0.454545455,0,0.090909091,0.272727273,1,0,0.181818182,0.009090909,0.384090909,0.118181818,0.022727273,0,0.004545455,0.013636364,0.256818182,0.206818182,0,0.009090909,3.090909092,2.000000001,3.090909092,2.000000001,0.38409091
NRS18_IN_10025,1,2018,1000490,18488450,41.07074511,-86.6206737,WADEABLE,1,1,0,0,0.090909091,0,0.909090909,0,0.181818182,0.272727273,1.588636364,0.709090909,0,0,0.004545455,0,0.606818182,0.575,0,0.027272727,3.181818182,1.181818182,3.181818182,1.181818182,1.588636364
NRS18_IN_10026,1,2018,1000427,12261488,41.55509326,-85.78009263,WADEABLE,0,0,0,0,0,0,1,0,0.272727273,0,0.370454545,0,0,0,0,0,0.370454545,0.320454545,0,0.05,1.272727273,1.272727273,1.272727273,1.272727273,0.370454545
NRS18_IN_10036,1,2019,1002146,18498654,41.04920993,-85.72037088,WADEABLE,0,0.454545455,0.727272727,0,0.636363636,0.727272727,0.636363636,0.727272727,0.363636364,0,0.509090909,0.040909091,0.102272727,0,0.068181818,0.102272727,0.468181818,0.086363636,0.090909091,0.018181818,4.272727272,3.818181817,4.272727272,3.818181817,0.509090908
NRS18_IN_10347,1,2018,1000447,13433337,41.44904384,-86.13924699,WADEABLE,0,0,0.727272727,0.272727273,0.272727273,0.090909091,1,0.181818182,0.272727273,0,0.561363636,0,0.159090909,0.05,0.031818182,0.079545455,0.511363636,0.2,0.009090909,0.031818182,2.818181819,2.818181819,2.545454546,2.545454546,0.511363637
NRS18_MI_10001,1,2018,1000871,12242058,42.56949897,-84.59279596,WADEABLE,0,0,0.909090909,0,0.818181818,0.636363636,1,0.454545455,0.727272727,0,0.281818182,0,0.045454545,0,0.059090909,0.031818182,0.281818182,0.086363636,0.022727273,0.036363636,4.545454545,4.545454545,4.545454545,4.545454545,0.281818181
NRS18_MI_10001,2,2018,1000972,12242058,42.56949897,-84.59279596,WADEABLE,0,0,0.909090909,0,0.909090909,0.636363636,1,0.272727273,0.545454545,0,0.231818182,0,0.063636364,0,0.045454545,0.031818182,0.231818182,0.05,0.013636364,0.027272727,4.272727272,4.272727272,4.272727272,4.272727272,0.231818182
NRS18_MI_10005,1,2018,1000607,12944416,44.31521566,-84.21130805,WADEABLE,0,0,0.909090909,0,1,0.545454545,1,0,0.818181818,0,0.304545455,0,0.1,0,0.05,0.027272727,0.304545455,0.086363636,0,0.040909091,4.272727272,4.272727272,4.272727272,4.272727272,0.304545454
NRS18_MI_10006,1,2019,1001471,14443488,46.2920558,-88.94178909,WADEABLE,0,0.454545455,0.909090909,0.181818182,1,0,1,0.727272727,0.818181818,0,0.363636364,0.022727273,0.063636364,0.027272727,0.068181818,0,0.313636364,0.086363636,0.054545455,0.040909091,5.090909091,4.636363636,4.909090909,4.454545454,0.336363637
NRS18_MI_10007,1,2018,1000253,13054236,45.65369356,-84.99923728,WADEABLE,0.090909091,1,1,0,0.909090909,0,1,0,0,0.004545455,0.652272727,0.104545455,0.290909091,0,0.202272727,0,0.543181818,0.05,0,0,4,2.909090909,4,2.909090909,0.652272728
NRS18_MI_10017,1,2019,1001404,8988234,44.01721717,-85.75154523,WADEABLE,0.090909091,1,0.909090909,0,0.909090909,0.090909091,0.909090909,0,0.909090909,0.004545455,0.572727273,0.236363636,0.136363636,0,0.063636364,0.004545455,0.331818182,0.063636364,0,0.063636364,4.818181818,3.727272727,4.818181818,3.727272727,0.572727274
NRS18_MI_10022,1,2018,1000580,13032027,42.96817223,-84.05173434,WADEABLE,0.909090909,1,0.818181818,0,1,0.272727273,1,0.272727273,0.181818182,0.309090909,1.040909091,0.35,0.040909091,0,0.068181818,0.088636364,0.381818182,0.05,0.05,0.084090909,5.454545455,3.545454546,5.454545455,3.545454546,1.040909091
NRS18_MI_10028,1,2019,1001575,6789919,46.68576718,-89.41586628,WADEABLE,0.090909091,0.090909091,0.727272727,0.090909091,0.818181818,0.272727273,1,0.090909091,0.090909091,0.004545455,0.345454545,0.004545455,0.145454545,0.004545455,0.040909091,0.013636364,0.331818182,0.122727273,0.004545455,0.004545455,3.272727273,3.090909091,3.181818182,3,0.340909093
NRS18_MI_10030,1,2018,1001052,12501633,45.54514887,-84.45337414,WADEABLE,0,0.090909091,0.363636364,0,0.727272727,0.090909091,0.818181818,0,0,0,0.272727273,0.004545455,0.018181818,0,0.036363636,0.004545455,0.268181818,0.209090909,0,0,2.090909091,2,2.090909091,2,0.272727273
NRS18_MI_10032,1,2018,1000912,12258234,41.874795,-84.7893984,WADEABLE,0,0,0.909090909,0,1,0.272727273,0.636363636,0,0.363636364,0,0.297727273,0,0.129545455,0,0.086363636,0.013636364,0.297727273,0.05,0,0.018181818,3.181818182,3.181818182,3.181818182,3.181818182,0.297727273
NRS18_MI_10033,1,2018,1000034,13020043,42.94417911,-83.85332199,WADEABLE,0.272727273,1,0.818181818,0,0.272727273,0,1,0,0,0.013636364,0.361363636,0.152272727,0.040909091,0,0.013636364,0,0.195454545,0.140909091,0,0,3.363636364,2.090909091,3.363636364,2.090909091,0.361363637
NRS18_MI_10034,1,2018,1000237,13058004,44.95075902,-85.08357966,WADEABLE,0.090909091,1,1,0,0.636363636,0.818181818,1,0.090909091,0.090909091,0.004545455,0.877272727,0.295454545,0.379545455,0,0.079545455,0.059090909,0.577272727,0.05,0.004545455,0.004545455,4.727272727,3.636363636,4.727272727,3.636363636,0.877272729
NRS18_MI_10035,1,2019,1001454,12027304,46.74178176,-88.48809369,WADEABLE,0.181818182,0,1,0,1,0.545454545,1,0,1,0.027272727,0.327272727,0,0.086363636,0,0.05,0.027272727,0.3,0.086363636,0,0.05,4.727272727,4.545454545,4.727272727,4.545454545,0.327272726
NRS18_MI_10037,1,2019,1001518,6795139,46.46407532,-90.00448768,WADEABLE,0.545454545,0.181818182,0.636363636,0.454545455,1,0.272727273,1,1,0.181818182,0.027272727,0.390909091,0.009090909,0.031818182,0.022727273,0.05,0.013636364,0.331818182,0.068181818,0.159090909,0.009090909,5.272727273,4.545454546,4.818181818,4.090909091,0.368181818
NRS18_MI_10039,1,2018,1000990,9003745,43.15242931,-85.96651416,WADEABLE,0,0.636363636,1,0.090909091,0.636363636,0.181818182,0.272727273,0.090909091,0.181818182,0,0.209090909,0.031818182,0.068181818,0.004545455,0.068181818,0.009090909,0.172727273,0.013636364,0.004545455,0.009090909,3.090909091,2.454545455,3,2.363636364,0.204545455
NRS18_MI_10040,1,2018,1001051,12503351,45.36446152,-84.5085825,WADEABLE,0,0,1,0.076923077,1,0.384615385,1,0.846153846,0.230769231,0,0.288461538,0,0.065384615,0.003846154,0.05,0.019230769,0.284615385,0.05,0.088461538,0.011538462,4.538461539,4.538461539,4.461538462,4.461538462,0.284615384
NRS18_MI_10041,1,2018,1001071,12027134,46.81622694,-88.2020265,WADEABLE,0,0,0.916666667,0,1,0.833333333,0.083333333,0.583333333,0.916666667,0,0.4375,0,0.122916667,0,0.05,0.102083333,0.4375,0.004166667,0.045833333,0.1125,4.333333333,4.333333333,4.333333333,4.333333333,0.4375
NRS18_MI_10042,1,2018,1000906,13227772,42.155709,-84.17461787,WADEABLE,0.272727273,0.909090909,1,0,1,0.818181818,1,0,0.090909091,0.031818182,0.809090909,0.195454545,0.290909091,0,0.159090909,0.077272727,0.581818182,0.05,0,0.004545455,5.090909091,3.909090909,5.090909091,3.909090909,0.809090909
NRS18_MI_10044,1,2018,1001039,12960373,45.18018921,-83.63260681,WADEABLE,0,0,1,0,0.636363636,0.454545455,0.727272727,0.363636364,0.272727273,0,0.227272727,0,0.086363636,0,0.031818182,0.040909091,0.227272727,0.036363636,0.018181818,0.013636364,3.454545455,3.454545455,3.454545455,3.454545455,0.227272727
NRS18_MI_10045,1,2019,1001983,11945787,46.57276085,-88.99455083,WADEABLE,0,0,0.818181818,0,0.727272727,0.181818182,0.818181818,0.363636364,0.363636364,0,0.338636364,0,0.088636364,0,0.072727273,0.009090909,0.338636364,0.077272727,0.054545455,0.036363636,3.272727273,3.272727273,3.272727273,3.272727273,0.338636364
NRS18_MI_10047,1,2018,1000291,13016059,43.03484094,-83.93323098,WADEABLE,1,0.454545455,1,0,1,0,1,0.363636364,0,0.545454545,0.772727273,0.040909091,0.05,0,0.05,0,0.186363636,0.068181818,0.018181818,0,4.818181819,3.363636364,4.818181819,3.363636364,0.772727272
NRS18_MI_10048,1,2018,1000178,904080072,43.02970944,-83.67384574,WADEABLE,0.272727273,0.545454545,0.727272727,0.181818182,0.090909091,0.181818182,1,0,0.090909091,0.013636364,0.413636364,0.063636364,0.129545455,0.027272727,0.022727273,0.102272727,0.309090909,0.05,0,0.004545455,3.090909091,2.272727273,2.909090909,2.090909091,0.386363638
NRS18_MI_10049,1,2019,1001496,11952111,46.26555884,-89.43310093,WADEABLE,0,0.909090909,1,0,1,1,1,0.818181818,0,0,0.7,0.284090909,0.122727273,0,0.05,0.086363636,0.415909091,0.05,0.106818182,0,5.727272727,4.818181818,5.727272727,4.818181818,0.7
NRS18_MI_10050,1,2019,1001540,12121804,44.18391754,-86.17118475,WADEABLE,0.181818182,0.909090909,1,0,1,0.727272727,1,0,0,0.009090909,0.361363636,0.063636364,0.086363636,0,0.068181818,0.036363636,0.288636364,0.097727273,0,0,4.818181818,3.727272727,4.818181818,3.727272727,0.361363636
NRS18_MI_10062,1,2018,1001112,9017535,42.80947195,-86.17005076,WADEABLE,0,0.181818182,0.727272727,0,0,0,0.454545455,0,0,0,0.068181818,0.009090909,0.036363636,0,0,0,0.059090909,0.022727273,0,0,1.363636364,1.181818182,1.363636364,1.181818182,0.068181818
NRS18_MI_10072,1,2019,1001955,6789881,46.7152655,-89.39489377,WADEABLE,0,0,0.909090909,0,0.545454545,0.454545455,0.090909091,0.363636364,0.363636364,0,0.322727273,0,0.159090909,0,0.081818182,0.022727273,0.322727273,0.004545455,0.018181818,0.036363636,2.727272728,2.727272728,2.727272728,2.727272728,0.322727273
NRS18_MI_10075,1,2019,1002161,9019367,42.32680717,-86.13681824,WADEABLE,0,0,0.909090909,0,0.636363636,1,0.818181818,0,0.363636364,0,0.259090909,0,0.063636364,0,0.031818182,0.104545455,0.259090909,0.040909091,0,0.018181818,3.727272727,3.727272727,3.727272727,3.727272727,0.25909091
NRS18_MI_10231,1,2018,1001019,13177349,42.4643262,-84.04812975,WADEABLE,0,0,1,0,0.454545455,0,0.727272727,0,0,0,0.463636364,0,0.122727273,0,0.022727273,0,0.463636364,0.318181818,0,0,2.181818182,2.181818182,2.181818182,2.181818182,0.463636364
NRS18_MI_10233,1,2019,1001619,12186595,46.51578692,-85.26036191,WADEABLE,0,0,1,0,0.727272727,0.454545455,0.636363636,0.909090909,0.454545455,0,0.427272727,0,0.086363636,0,0.036363636,0.040909091,0.427272727,0.031818182,0.190909091,0.040909091,4.181818182,4.181818182,4.181818182,4.181818182,0.427272727
NRS18_MI_10236,1,2019,1002181,13057748,44.74158424,-85.64073472,WADEABLE,0,0,1,0,0.545454545,0.454545455,0.181818182,0,0.636363636,0,0.334090909,0,0.225,0,0.027272727,0.040909091,0.334090909,0.009090909,0,0.031818182,2.818181818,2.818181818,2.818181818,2.818181818,0.334090909
NRS18_MI_10531,1,2018,1000475,9006577,42.92392471,-84.98954692,WADEABLE,0.272727273,0.545454545,0.727272727,0,1,0.727272727,1,0.545454545,0.727272727,0.013636364,0.331818182,0.027272727,0.036363636,0,0.068181818,0.054545455,0.290909091,0.05,0.027272727,0.054545455,5.545454544,4.727272726,5.545454544,4.727272726,0.331818182
NRS18_MN_10003,1,2019,1001673,2441760,44.04150643,-92.33873694,WADEABLE,0.181818182,0.090909091,0.727272727,0.272727273,0.545454545,0.363636364,0.909090909,0.818181818,0.545454545,0.027272727,0.922727273,0.022727273,0.054545455,0.136363636,0.063636364,0.072727273,0.736363636,0.290909091,0.125,0.129545455,4.454545454,4.181818181,4.181818181,3.909090908,0.786363638
NRS18_MN_10004,1,2019,1001744,4858627,46.33407672,-94.01816982,WADEABLE,0.090909091,0.909090909,0.909090909,0,1,0.636363636,1,0.090909091,0.545454545,0.004545455,0.434090909,0.202272727,0.063636364,0,0.05,0.031818182,0.227272727,0.05,0.004545455,0.027272727,5.181818181,4.181818181,5.181818181,4.181818181,0.43409091
NRS18_MN_10006,1,2019,1001728,7746433,48.65556203,-94.98697239,WADEABLE,0,1,0.545454545,0.090909091,0.636363636,0,1,0,0,0,0.945454545,0.486363636,0.045454545,0.004545455,0.159090909,0,0.454545455,0.25,0,0,3.272727272,2.272727272,3.181818181,2.181818181,0.94090909
NRS18_MN_10007,1,2019,1001393,2388184,44.51765109,-94.02857543,WADEABLE,1,1,0.909090909,0.090909091,0.909090909,0.363636364,0.909090909,0.545454545,0.636363636,0.05,0.372727273,0.05,0.063636364,0.004545455,0.045454545,0.018181818,0.268181818,0.081818182,0.027272727,0.031818182,6.363636363,4.363636363,6.272727272,4.272727272,0.368181818
NRS18_MN_10008,1,2019,1001434,2389238,44.40724308,-93.61883431,WADEABLE,1,0.636363636,0.181818182,0,0,0,1,0,0,0.545454545,1.031818182,0.05,0.009090909,0,0,0,0.436363636,0.427272727,0,0,2.818181818,1.181818182,2.818181818,1.181818182,1.031818181
NRS18_MN_10009,1,2019,1001388,7139426,48.03552614,-92.9070676,WADEABLE,0,1,1,0,1,0.363636364,1,0,0,0,0.561363636,0.272727273,0.05,0,0.05,0.036363636,0.288636364,0.152272727,0,0,4.363636364,3.363636364,4.363636364,3.363636364,0.561363636
NRS18_MN_10010,1,2019,1001399,7158378,48.37845866,-93.22725536,WADEABLE,0,0.272727273,1,0,0.727272727,0.818181818,0.818181818,0.090909091,0.454545455,0,0.209090909,0.013636364,0.05,0,0.036363636,0.040909091,0.195454545,0.040909091,0.004545455,0.022727273,4.181818182,3.909090909,4.181818182,3.909090909,0.20909091
NRS18_MN_10019,1,2019,1001648,2462767,43.56310669,-91.73164628,WADEABLE,0.181818182,0.363636364,0.636363636,0.181818182,0.636363636,0.272727273,1,1,0.727272727,0.027272727,0.613636364,0.018181818,0.05,0.027272727,0.086363636,0.031818182,0.540909091,0.177272727,0.159090909,0.036363636,5,4.454545454,4.818181818,4.272727272,0.586363635
NRS18_MN_10019,2,2019,1001889,2462767,43.56310669,-91.73164628,WADEABLE,0,1,1,0.272727273,0.636363636,0.090909091,1,0.727272727,0.363636364,0,0.254545455,0.05,0.05,0.013636364,0.031818182,0.004545455,0.190909091,0.05,0.036363636,0.018181818,5.090909091,4.090909091,4.818181818,3.818181818,0.240909091
NRS18_MN_10021,1,2019,1001316,1755010,47.29310861,-91.5662546,WADEABLE,0,0,1,0,1,0.545454545,1,0,0.909090909,0,0.361363636,0,0.086363636,0,0.05,0.093181818,0.361363636,0.086363636,0,0.045454545,4.454545454,4.454545454,4.454545454,4.454545454,0.361363635
NRS18_MN_10023,1,2019,1001498,4621926,46.91546096,-94.042166,WADEABLE,0,1,1,0,0,0,1,0.090909091,0.909090909,0,0.236363636,0.068181818,0.068181818,0,0,0,0.168181818,0.05,0.004545455,0.045454545,4,3,4,3,0.236363636
NRS18_MN_10024,1,2019,1001715,1103808,44.9438804,-93.01252412,WADEABLE,0,0.181818182,0.818181818,0.181818182,0.454545455,0.545454545,1,0.363636364,0.636363636,0,0.293181818,0.009090909,0.077272727,0.009090909,0.022727273,0.027272727,0.275,0.05,0.065909091,0.031818182,4.181818182,4,4,3.818181818,0.284090909
NRS18_MN_10028,1,2019,1001474,7057561,47.76297832,-95.40422429,WADEABLE,0.727272727,0,0.909090909,0.090909091,0.909090909,0,0.909090909,0.272727273,0.909090909,0.036363636,0.236363636,0,0.045454545,0.004545455,0.045454545,0,0.195454545,0.045454545,0.013636364,0.045454545,4.727272727,4,4.636363636,3.909090909,0.23181818
NRS18_MN_10038,1,2019,1001279,7088469,48.96363279,-96.22927292,WADEABLE,1,1,0,0,0,0,0,0,0,0.25,0.618181818,0.368181818,0,0,0,0,0,0,0,0,2,0,2,0,0.618181818
