"PUBLICATION_DATE","SITE_ID","DATE_COL","SITESAMP","VISIT_NO","AG_ECO3","AG_ECO3_NM","AG_ECO9","AG_ECO9_NM","BOAT_WADE","BORD_RIV","CH0813_WGT","CHNG_SF","CNTYNAME","COMID","DESC_CODE","ELEVATION","EPA_REG","EVALSTAT","EVALUATED","FEOW_ID","FRAME14","FRAME18_ID","FS_EW","GNIS_ID","GNIS_NAME","HUC2","HUC2_REG","HUC8","HUC8_NM","LAT_DD83","LON_DD83","MAJ_BAS_NM","MAJ_BASIN","MISS_BASIN","MISS_BASIN_NM","NA_L1CODE","NA_L1NAME","NA_L2CODE","NA_L2NAME","NA_L3CODE","NA_L3NAME","NARS_NAME","NARS_OWN","NFWAWGTCAT","NRS13_EVAL","NRS13_MDC","NRS13_PNL","NRS13_SF","NRS13_STRA","NRS13_TNT","NRS13_URBN","NRS13_VST","NRS13_WGTD","NRSA_USE","OWN_CODE","OWN_DESC","OWN_TYPE","OWNSHP","PSTL_CODE","REACHCODE","RT_NRSA","SITETYPE","SO","SORT13_ID","SORT18_ID","SOURCE","STATE","STATECTY","STATEID","STRAH_CAL","STRAH_CAT","STRAH_ORD","STUDY","US_L3CODE","US_L3NAME","US_L4CODE","US_L4NAME","WGT_EXT_SP","XCOORD","YCOORD","YEAR"
"4/29/2019","WYS9-0936",2014-07-25,"Y",1,"PLNLOW","Plains and Lowlands","NPL","Northern Plains","Wadeable","",0,0,"Converse",22108593,NA,1600.44,"Region_8","Target-Sampled","YES",143,"NRSA14_ST","WY7334","",1604384,"Deer Creek","H10L","MS","H10180007","Middle North Platte-Casper",42.76846,-105.9736,"Missouri Region","H10","H10L","Lower Missouri Region",9,"GREAT PLAINS",9.3,"WEST-CENTRAL SEMI-ARID PRAIRIES","9.3.3","Northwestern Great Plains","Deer Creek","Private","WY_4th","Target_Sampled","WY_Streams_WY_4th","Base_09Stream","Include","WY","Target","NonUrban",1,1,"YES",NA,"","","","WY",1.02e+13,"R","PROB",4,"WY0936","WY_10075","NHDPlusV1","WY",56009,"",4,"LargeStreams",4,"NRSA",43,"Northwestern Great Plains","43w","Powder River Basin",266.8314989,-809984.3,632588.6,"2014"
"4/29/2019","INRO-1025",2014-07-25,"Y",1,"PLNLOW","Plains and Lowlands","UMW","Upper Midwest","","",0,0,"Elkhart",12261122,NA,222.94,"Region_5","Target-Sampled","YES",116,"NRSA14_ST","IN1537","",NA,"","H04","GL","H04050001","St. Joseph",41.66737,-85.942,"Great Lakes Region","H04","","",8,"EASTERN TEMPERATE FORESTS",8.1,"MIXED WOOD PLAINS","8.1.6","Southern Michigan/Northern Indiana Drift Plains","","Private","","Target_Sampled","IN_RiversOther_UMW","Base_NewRiversOther","Include","IN","Target","Urban",1,190.66589,"YES",NA,"","","","IN",4.05e+12,"In","PROB",5,"IN1025","IN_10014","NHDPlusV1","IN",18039,"",5,"RiversOther",5,"NRSA",56,"Southern Michigan/Northern Indiana Drift Plains","56b","Battle Creek/Elkhart Outwash Plain",116.9688057,828368.1,512425.2,"2014"
"4/29/2019","CTRO-1022",2014-07-25,"Y",1,"EHIGH","Eastern Highlands","NAP","Northern Appalachians","","",0,0,"Fairfield",7718432,116,2.84,"Region_1","Target-Sampled","YES",118,"NRSA14_ST","CT23861","",212670,"Housatonic River","H01","NE","H01100005","Housatonic",41.33153,-73.1145,"New England Region","H01","","",8,"EASTERN TEMPERATE FORESTS",8.1,"MIXED WOOD PLAINS","8.1.7","Northeastern Coastal Zone","Housatonic River","Other Fed","","Target_Sampled","CT_RiversOther_NAP","Base_NewRiversOther","Include","CT","Target","Urban",1,120.12513,"YES",165,"Marine Protected Area","Federal","National Oceanic and Atmospheric Administration (NOAA)","CT",1.1e+12,"Im","PROB",6,"CT1022","CT_10028","NHDPlusV1","CT",9001,"",6,"RiversOther",6,"NRSA",59,"Northeastern Coastal Zone","59c","Southern New England Coastal Plains and Hills",85.01787985,1882401,657079.9,"2014"
"4/29/2019","TNRO-1014",2014-07-25,"Y",1,"EHIGH","Eastern Highlands","SAP","Southern Appalachians","","",0,0,"Polk",19678281,NA,209.12,"Region_4","Target-Sampled","YES",152,"NRSA14_ST","TN44184","",1328447,"Hiwassee River","H06","MS","H06020002","Hiwassee",35.21876,-84.6515,"Ohio-Tennessee Region","H05_06","H06","Tennessee Region",8,"EASTERN TEMPERATE FORESTS",8.4,"OZARK/OUACHITA-APPALACHIAN FORESTS","8.4.1","Ridge and Valley","Hiwassee River","Private","","Target_Sampled","TN_RiversOther_SAP","Base_NewRiversOther","Include","TN","Target","NonUrban",1,1366.98326,"YES",NA,"","","","TN",6.02e+12,"Im","PROB",5,"TN1014","TN_10015","NHDPlusV1","TN",47139,"",5,"RiversOther",5,"NRSA",67,"Ridge and Valley","67f","Southern Limestone/Dolomite Valleys and Low Rolling Hills",341.2342203,1021878,-194419.2,"2014"
"4/29/2019","WYLS-1104",2014-07-24,"Y",1,"WMTNS","West","XER","Xeric","","",0,0,"Carbon",15968121,NA,2048.52,"Region_8","Target-Sampled","YES",143,"NRSA14_ST","WY3314","",1604424,"Medicine Bow River","H10L","MS","H10180004","Medicine Bow",41.77811,-106.207,"Missouri Region","H10","H10L","Lower Missouri Region",10,"NORTH AMERICAN DESERTS",10.1,"COLD DESERTS","10.1.4","Wyoming Basin","Medicine Bow River","Private","","Target_Sampled","WY_LargeStreams_XER","Base_NewLargeStreams","Include","WY","Target","NonUrban",1,1362.39232,"YES",NA,"","","","WY",1.02e+13,"R","PROB",4,"WY1104","WY_10086","NHDPlusV1","WY",56007,"",4,"LargeStreams",4,"NRSA",18,"Wyoming Basin","18a","Rolling Sagebrush Steppe",242.4837057,-840742.5,524495.3,"2014"
"4/29/2019","WYLS-1108",2014-07-25,"Y",1,"WMTNS","West","XER","Xeric","","",0,0,"Albany",17495937,NA,2194.78,"Region_8","Target-Sampled","YES",143,"NRSA14_ST","WY14777","",1600840,"Laramie River","H10L","MS","H10180010","Upper Laramie",41.18708,-105.7905,"Missouri Region","H10","H10L","Lower Missouri Region",10,"NORTH AMERICAN DESERTS",10.1,"COLD DESERTS","10.1.4","Wyoming Basin","Laramie River","Private","","Target_Sampled","WY_LargeStreams_XER","Base_NewLargeStreams","Include","WY","Target","NonUrban",1,1362.39232,"YES",NA,"","","","WY",1.02e+13,"R","PROB",4,"WY1108","WY_10088","NHDPlusV1","WY",56001,"",4,"LargeStreams",4,"NRSA",18,"Wyoming Basin","18f","Laramie Basin",242.4837057,-813355.6,455084.7,"2014"
"4/29/2019","IAR9-0901",2014-07-24,"Y",1,"PLNLOW","Plains and Lowlands","TPL","Temporate Plains","Boatable","IA:SD",0,0,"Plymouth",7226618,NA,341.39,"Region_7","Target-Sampled","YES",143,"NRSA14_ST","IA79833","",1253923,"Big Sioux River","H10U","MS","H10170203","Lower Big Sioux",42.79185309,-96.60156764,"Missouri Region","H10","H10U","Upper Missouri Region",9,"GREAT PLAINS",9.2,"TEMPERATE PRAIRIES","9.2.3","Western Corn Belt Plains","Big Sioux River","Private","IA_7th+","Target_Sampled","IA_Rivers_IA_7th+","Base_09River_RVT","Include","IA","Target","NonUrban",2,1,"YES",NA,"","","","IA",1.02e+13,"Im","PROB",7,"IA0901","IA_10002","NHDPlusV1","IA:SD",19149,"",7,"RiversMajor",7,"NRSA",47,"Western Corn Belt Plains","47d","Missouri Alluvial Plain",180.7526886,-48927.957,592815.097,"2014"
"4/29/2019","TNS9-0924",2014-07-25,"Y",1,"EHIGH","Eastern Highlands","SAP","Southern Appalachians","Wadeable","",0,0,"Maury",19531274,111,182.44,"Region_4","Target-Sampled","YES",152,"NRSA14_ST","TN73081","",NA,"","H06","MS","H06040002","Upper Duck",35.54916,-86.95243,"Ohio-Tennessee Region","H05_06","H06","Tennessee Region",8,"EASTERN TEMPERATE FORESTS",8.3,"SOUTHEASTERN USA PLAINS","8.3.3","Interior Plateau","","State","TN_3rd","Target_Sampled","TN_Streams_TN_3rd","Base_09Stream","Include","TN","Target","NonUrban",1,1,"YES",330,"Habitat or Species Management Area","State","State Fish and Wildlife","TN",6.04e+12,"Im","PROB",3,"TN0924","TN_10029","NHDPlusV1","TN",47119,"",0,"LargeStreams",3,"NRSA",71,"Interior Plateau","71h","Outer Nashville Basin",1978.63267,811881.4,-179849.6,"2014"
"4/29/2019","TNSS-1074",2014-07-24,"Y",1,"EHIGH","Eastern Highlands","SAP","Southern Appalachians","","",0,0,"Marshall",19594326,NA,263.57,"Region_4","Target-Sampled","YES",152,"NRSA14_ST","TN49658","",1281314,"Corn Creek","H06","MS","H06030004","Lower Elk",35.34623,-86.863,"Ohio-Tennessee Region","H05_06","H06","Tennessee Region",8,"EASTERN TEMPERATE FORESTS",8.3,"SOUTHEASTERN USA PLAINS","8.3.3","Interior Plateau","Corn Creek","Private","","Target_Sampled","TN_SmallStreams_SAP","Base_NewSmallStreams","Include","TN","Target","NonUrban",1,12951.56724,"YES",NA,"","","","TN",6.03e+12,"Im","PROB",1,"TN1074","TN_10034","NHDPlusV1","TN",47117,"",1,"SmallStreams",1,"NRSA",71,"Interior Plateau","71h","Outer Nashville Basin",1537.473842,822062.2,-201691.2,"2014"
"4/29/2019","CASS-1183",2014-07-24,"Y",1,"WMTNS","West","WMT","Western Mountains","","",0,0,"Trinity",8246442,NA,857.61,"Region_9","Target-Sampled","YES",123,"NRSA14_ST","CA42252","",262609,"Little Grass Valley Creek","H18","CA","H18010211","Trinity",40.63704,-122.7465,"California Region","H18","","",6,"NORTHWESTERN FORESTED MOUNTAINS",6.2,"WESTERN CORDILLERA","6.2.11","Klamath Mountains","Little Grass Valley Creek","Private","","Target_Sampled","CA_SmallStreams_WMT","Base_NewSmallStreams","Include","CA","Target","NonUrban",1,10672.54114,"YES",NA,"","","","CA",1.8e+13,"In","PROB",2,"CA1183","CA_10022","NHDPlusV1","CA",6105,"",2,"SmallStreams",2,"NRSA",78,"Klamath Mountains/California High North Coast Range","78k","Eastern Klamath Low Elevation Forests",274.1927617,-2213775,665156.8,"2014"
"4/29/2019","CASS-1313",2014-07-23,"Y",1,"WMTNS","West","WMT","Western Mountains","","",0,0,"Trinity",8245598,101,773.85,"Region_9","Target-Sampled","YES",123,"NRSA14_ST","CA219755","West",NA,"","H18","CA","H18010211","Trinity",40.87032,-122.8004,"California Region","H18","","",6,"NORTHWESTERN FORESTED MOUNTAINS",6.2,"WESTERN CORDILLERA","6.2.11","Klamath Mountains","","USFS","","Target_Sampled","CA_SmallStreams_WMT","Base_NewSmallStreams","Include","CA","Target","NonUrban",1,10672.54114,"YES",130,"National Forest-National Grassland","Federal","Forest Service (USFS)","CA",1.8e+13,"R","PROB",1,"CA1313","CA_10071","NHDPlusV1","CA",6105,"",1,"SmallStreams",1,"NRSA",78,"Klamath Mountains/California High North Coast Range","78k","Eastern Klamath Low Elevation Forests",274.1927617,-2210846,691507.2,"2014"
"4/29/2019","COS9-0927",2014-07-27,"Y",1,"WMTNS","West","WMT","Western Mountains","Wadeable","",0,0,"Dolores",18383843,NA,2465.81,"Region_8","Target-Sampled","YES",130,"NRSA14_ST","CO102334","",176571,"West Dolores River","H14","CO","H14030002","Upper Dolores",37.72262414,-108.2352535,"Upper Colorado Region","H14","","",6,"NORTHWESTERN FORESTED MOUNTAINS",6.2,"WESTERN CORDILLERA","6.2.14","Southern Rockies","West Dolores River","Private","CO_3rd","Target_Sampled","CO_Streams_CO_3rd","Base_09Stream","Include","CO","Target","NonUrban",1,1,"YES",NA,"","","","CO",1.4e+13,"In","PROB",3,"CO0927","CO_10051","NHDPlusV1","CO",8033,"",3,"LargeStreams",3,"NRSA",21,"Southern Rockies","21e","Sedimentary Subalpine Forests",399.2024822,-1065292.179,93621.804,"2014"
"4/29/2019","IDLS-1081",2014-07-25,"Y",1,"WMTNS","West","WMT","Western Mountains","","",0,0,"Shoshone",23004605,110,789.05,"Region_10","Target-Sampled","YES",120,"NRSA14_ST","ID76832","West",389832,"Saint Joe River","H17","PN","H17010304","St. Joe",47.24398,-115.761,"Pacific Northwest Region","H17","","",6,"NORTHWESTERN FORESTED MOUNTAINS",6.2,"WESTERN CORDILLERA","6.2.3","Columbia Mountains/Northern Rockies","Saint Joe River","USFS","","Target_Sampled","ID_LargeStreams_WMT","Base_NewLargeStreams","Include","ID","Target","NonUrban",1,2648.60535,"YES",130,"Protective Management Area - Land, Lake or River","Federal","Forest Service (USFS)","ID",1.7e+13,"R","PROB",4,"ID1081","ID_10060","NHDPlusV1","ID",16079,"",4,"LargeStreams",4,"NRSA",15,"Northern Rockies","15p","St. Joe Schist-Gneiss Zone",315.5458199,-1493459,1243728,"2014"
"4/29/2019","IDS9-0929",2014-07-27,"Y",1,"WMTNS","West","WMT","Western Mountains","Wadeable","",0,0,"Idaho",23599209,101,1034.05,"Region_10","Target-Sampled","YES",121,"NRSA14_ST","ID180961","West",384894,"Little Medicine Creek","H17","PN","H17060305","South Fork Clearwater",45.84354422,-115.8445425,"Pacific Northwest Region","H17","","",6,"NORTHWESTERN FORESTED MOUNTAINS",6.2,"WESTERN CORDILLERA","6.2.15","Idaho Batholith","Little Medicine Creek","USFS","ID_1st","Target_Sampled","ID_Streams_ID_1st","Base_09Stream","Include","ID","Target","NonUrban",1,1,"YES",130,"National Forest-National Grassland","Federal","Forest Service (USFS)","ID",1.71e+13,"Im","PROB",1,"ID0929","ID_10048","NHDPlusV1","ID",16049,"",1,"SmallStreams",1,"NRSA",16,"Idaho Batholith","16i","South Clearwater Forested Mountains",3013.405268,-1531852.033,1093226.784,"2014"
"4/29/2019","RIR9-0902",2014-07-27,"Y",1,"EHIGH","Eastern Highlands","NAP","Northern Appalachians","Boatable","CT:RI",0,0,"Washington",6140944,NA,3.99,"Region_1","Target-Sampled","YES",118,"NRSA14_ST","CT5630","",1217605,"Pawcatuck River","H01","NE","H01090005","Pawcatuck-Wood",41.39354,-71.8408,"New England Region","H01","","",8,"EASTERN TEMPERATE FORESTS",8.1,"MIXED WOOD PLAINS","8.1.7","Northeastern Coastal Zone","Pawcatuck River","Private","CMMRV_5th","Target_Sampled","RI_Rivers_CMMRV_5th","Base_09River_RVT","Include","RI","Target","Urban",2,1,"YES",NA,"","","","RI",1.09e+12,"In","PROB",5,"RI0902","RI_10021","NHDPlusV1","CT:RI",44009,"",5,"RiversOther",5,"NRSA",59,"Northeastern Coastal Zone","59g","Long Island Sound Coastal Lowland",7.085307501,1983215,689714.7,"2014"
"4/29/2019","WYR9-0915",2014-07-27,"Y",1,"PLNLOW","Plains and Lowlands","NPL","Northern Plains","Wadeable","",0,0,"Weston",9388471,302,1113.12,"Region_8","Target-Sampled","YES",142,"NRSA14_ST","WY122591","",1261240,"Beaver Creek","H10U","MS","H10120107","Beaver",43.5307,-104.101,"Missouri Region","H10","H10U","Upper Missouri Region",9,"GREAT PLAINS",9.3,"WEST-CENTRAL SEMI-ARID PRAIRIES","9.3.3","Northwestern Great Plains","Beaver Creek","State","WY_6th","Target_Sampled","WY_Rivers_WY_6th","Base_09River","Include","WY","Target","NonUrban",1,1,"YES",320,"State Trust Lands","State","State Land Board","WY",1.01e+13,"Im","PROB",6,"WY0915","WY_10079","NHDPlusV1","WY",56045,"",6,"RiversOther",6,"NRSA",43,"Northwestern Great Plains","43g","Semiarid Pierre Shale Plains",35.76037963,-651069.6,702942.4,"2014"
"4/29/2019","WYLS-1085",2014-07-28,"Y",1,"WMTNS","West","WMT","Western Mountains","","",0,0,"Crook",5479033,NA,1073.32,"Region_8","Target-Sampled","YES",142,"NRSA14_ST","WY78198","",1602470,"Redwater Creek","H10U","MS","H10120203","Redwater",44.54551,-104.0954,"Missouri Region","H10","H10U","Upper Missouri Region",6,"NORTHWESTERN FORESTED MOUNTAINS",6.2,"WESTERN CORDILLERA","6.2.10","Middle Rockies","Redwater Creek","Private","","Target_Sampled","WY_LargeStreams_WMT","Base_NewLargeStreams","Include","WY","Target","NonUrban",1,2438.49107,"YES",NA,"","","","WY",1.01e+13,"Im","PROB",4,"WY1085","WY_10017","NHDPlusV1","WY",56011,"",4,"LargeStreams",4,"NRSA",17,"Middle Rockies","17a","Black Hills Foothills",434.0118082,-640989.9,815651,"2014"
"4/29/2019","CTR9-0906",2014-07-28,"Y",1,"EHIGH","Eastern Highlands","NAP","Northern Appalachians","Boatable","",0,0,"Hartford",6109553,NA,9.15,"Region_1","Target-Sampled","YES",118,"NRSA14_ST","CT4619","",207042,"Farmington River","H01","NE","H01080207","Farmington",41.84447691,-72.6319959,"New England Region","H01","","",8,"EASTERN TEMPERATE FORESTS",8.1,"MIXED WOOD PLAINS","8.1.7","Northeastern Coastal Zone","Farmington River","Private","CMMRV_5th","Target_Sampled","CT_Rivers_CMMRV_5th","Base_09River_RVT","Include","CT","Target","Urban",2,1,"YES",NA,"","","","CT",1.08e+12,"Im","PROB",5,"CT0906","CT_10022","NHDPlusV1","CT",9003,"",5,"RiversOther",5,"NRSA",59,"Northeastern Coastal Zone","59a","Connecticut Valley",24.50475742,1907319.256,722414.38,"2014"
"4/29/2019","ORRO-1062",2014-07-28,"Y",1,"WMTNS","West","WMT","Western Mountains","","",0,0,"Lane",23772775,NA,157.31,"Region_10","Target-Sampled","YES",121,"NRSA14_ST","OR41363","",1136527,"McKenzie River","H17","PN","H17090004","Mckenzie",44.06054,-122.8951,"Pacific Northwest Region","H17","","",7,"MARINE WEST COAST FOREST",7.1,"MARINE WEST COAST FOREST","7.1.9","Willamette Valley","McKenzie River","Private","","Target_Sampled","OR_RiversOther_WMT","Base_NewRiversOther","Include","OR","Target","Urban",1,715.70649,"YES",NA,"","","","OR",1.71e+13,"In","PROB",5,"OR1062","OR_10060","NHDPlusV1","OR",41039,"",5,"RiversOther",5,"NRSA",3,"Willamette Valley","3b","Willamette River and Tributaries Gallery Forest",149.0392666,-2118872,1036130,"2014"
"4/29/2019","MTR9-0915",2014-07-28,"Y",1,"PLNLOW","Plains and Lowlands","NPL","Northern Plains","Wadeable","",0,0,"Rosebud",13235093,NA,803.41,"Region_8","Target-Sampled","YES",142,"NRSA14_ST","MT103398","",775948,"Rosebud Creek","H10U","MS","H10100003","Rosebud",46.11059,-106.4504,"Missouri Region","H10","H10U","Upper Missouri Region",9,"GREAT PLAINS",9.3,"WEST-CENTRAL SEMI-ARID PRAIRIES","9.3.3","Northwestern Great Plains","Rosebud Creek","Private","MT_5th","Target_Sampled","MT_Rivers_MT_5th","Base_09River","Include","MT","Target","NonUrban",1,1,"YES",NA,"","","","MT",1.01e+13,"In","PROB",5,"MT0915","MT_10087","NHDPlusV1","MT",30087,"",5,"RiversOther",5,"NRSA",43,"Northwestern Great Plains","43n","Montana Central Grasslands",9.759983561,-807695.8,1006801,"2014"
"4/29/2019","IARO-1016",2014-07-27,"Y",1,"PLNLOW","Plains and Lowlands","TPL","Temporate Plains","","",0,0,"Crawford",17207642,NA,337.64,"Region_7","Target-Sampled","YES",143,"NRSA14_ST","IA63927","",454793,"Boyer River","H10L","MS","H10230007","Boyer",41.93221,-95.50535,"Missouri Region","H10","H10L","Lower Missouri Region",9,"GREAT PLAINS",9.2,"TEMPERATE PRAIRIES","9.2.3","Western Corn Belt Plains","Boyer River","Private","","Target_Sampled","IA_RiversOther_TPL","Base_NewRiversOther","Include","IA","Target","NonUrban",1,1020.65536,"YES",NA,"","","","IA",1.02e+13,"Im","PROB",5,"IA1016","IA_10053","NHDPlusV1","IA",19047,"",5,"RiversOther",5,"NRSA",47,"Western Corn Belt Plains","47e","Steeply Rolling Loess Prairies",628.5852302,40732.08,496648.5,"2014"
"4/29/2019","COR9-0902",2014-07-28,"Y",2,"WMTNS","West","XER","Xeric","Boatable","",0,0,"Mesa",3232663,105,1437.09,"Region_8","Target-Sampled","YES",130,"NRSA14_ST","CO137425","",201748,"Gunnison River","H14","CO","H14020005","Lower Gunnison",38.86531332,-108.398139,"Upper Colorado Region","H14","","",10,"NORTH AMERICAN DESERTS",10.1,"COLD DESERTS","10.1.6","Colorado Plateaus","Gunnison River","BLM","CO_6th+","Target_Sampled","CO_Rivers_CO_6th+","Base_09River_RVT","Include","CO","Target","NonUrban",2,1,"YES",110,"National Landscape Conservation System - Non Wilderness","Federal","Bureau of Land Management (BLM)","CO",1.4e+13,"Im","PROB",6,"CO0902","CO_10002","NHDPlusV1","CO",8077,"",6,"RiversMajor",6,"NRSA",20,"Colorado Plateaus","20b","Shale Deserts and Sedimentary Basins",230.0505154,-1062732.418,222448.842,"2014"
"4/29/2019","CASS-1357",2014-07-28,"Y",1,"WMTNS","West","XER","Xeric","","",0,0,"Solano",15042369,NA,23.5,"Region_9","Target-Sampled","YES",125,"NRSA14_ST","CA85906","",218056,"Alamo Creek","H18","CA","H18020163","Lower Sacramento",38.34677,-121.9,"California Region","H18","","",11,"MEDITERRANEAN CALIFORNIA",11.1,"MEDITERRANEAN CALIFORNIA","11.1.2","Central California Valley","Alamo Creek","Private","","Target_Sampled","CA_SmallStreams_XER","Base_NewSmallStreams","Include","CA","Target","Urban",1,4892.04266,"YES",NA,"","","","CA",1.8e+13,"Im","PROB",2,"CA1357","CA_10074","NHDPlusV1","CA",6095,"",3,"LargeStreams",3,"NRSA",7,"Central California Valley","7g","Yolo Alluvial Fans",411.3101876,-2214568,398562.9,"2014"
"4/29/2019","MOR9-0907",2014-07-28,"Y",1,"EHIGH","Eastern Highlands","SAP","Southern Appalachians","Boatable","",0,0,"Barry",7609839,NA,330.2,"Region_7","Target-Sampled","YES",147,"NRSA14_ST","MO108246","",749936,"Flat Creek","H11","MS","H11010002","James",36.78477,-93.71443,"Arkansas-White-Red Region","H11","H11","Arkansas-White-Red Region",8,"EASTERN TEMPERATE FORESTS",8.4,"OZARK/OUACHITA-APPALACHIAN FORESTS","8.4.5","Ozark Highlands","Flat Creek","Private","MO_4th5th","Target_Sampled","MO_Rivers_MO_4th5th","Base_09River","Include","MO","Target","NonUrban",1,1,"YES",NA,"","","","MO",1.1e+13,"In","PROB",5,"MO0907","MO_10012","NHDPlusV1","MO",29009,"",5,"RiversOther",5,"NRSA",39,"Ozark Highlands","39c","White River Hills",335.8060614,202057.8,-77715.38,"2014"
"4/29/2019","MTRF-0007",2014-07-24,"Y",1,"PLNLOW","Plains and Lowlands","NPL","Northern Plains","","",NA,NA,"",12463086,NA,NA,"Region_8","Target-Sampled","YES",NA,"","","",778643,"Wolf Creek","","","H10060001","",48.13207979,-105.7159958,"Missouri Region","H10","","",9,"GREAT PLAINS",9.3,"WEST-CENTRAL SEMI-ARID PRAIRIES","9.3.1","Northwestern Glaciated Plains","","","","Target_Sampled","","","","","Target","NonUrban",NA,NA,"YES",NA,"","","","MT",1.01e+13,"R","HAND",4,"","","","MT",NA,"",NA,"",NA,"NRSA",42,"Northwestern Glaciated Plains","42j","Glaciated Northern Grasslands",NA,NA,NA,"2014"
"4/29/2019","MTRF-0106",2014-07-26,"Y",1,"WMTNS","West","WMT","Western Mountains","","",NA,NA,"",22912514,NA,NA,"Region_8","Target-Sampled","YES",NA,"","","",800475,"Blackfoot River","","","H17010203","",46.93897939,-112.9290459,"Pacific Northwest Region","H17","","",6,"NORTHWESTERN FORESTED MOUNTAINS",6.2,"WESTERN CORDILLERA","6.2.10","Middle Rockies","","","","Target_Sampled","","","","","Target","NonUrban",NA,NA,"YES",NA,"","","","MT",1.7e+13,"R","HAND",6,"","","","MT",NA,"",NA,"",NA,"NRSA",17,"Middle Rockies","17x","Rattlesnake-Blackfoot-South Swan-Northern Garnet-Sapphire Mountains",NA,NA,NA,"2014"
"4/29/2019","MTRF-0107",2014-07-25,"Y",1,"PLNLOW","Plains and Lowlands","NPL","Northern Plains","","",NA,NA,"",12438415,NA,NA,"Region_8","Target-Sampled","YES",NA,"","","",NA,"","","","H10030102","",47.29047703,-112.4269375,"Missouri Region","H10","","",9,"GREAT PLAINS",9.3,"WEST-CENTRAL SEMI-ARID PRAIRIES","9.3.1","Northwestern Glaciated Plains","","","","Target_Sampled","","","","","Target","NonUrban",NA,NA,"YES",NA,"","","","MT",1e+13,"R","HAND",5,"","","","MT",NA,"",NA,"",NA,"NRSA",42,"Northwestern Glaciated Plains","42q","Rocky Mountain Front Foothill Potholes",NA,NA,NA,"2014"
"4/29/2019","MTRF-0117",2014-07-27,"Y",1,"WMTNS","West","WMT","Western Mountains","","",NA,NA,"",24727496,NA,NA,"Region_8","Target-Sampled","YES",NA,"","","",785443,"Jefferson River","","","H10020005","",45.56782002,-112.338641,"Missouri Region","H10","","",6,"NORTHWESTERN FORESTED MOUNTAINS",6.2,"WESTERN CORDILLERA","6.2.10","Middle Rockies","","","","Target_Sampled","","","","","Target","NonUrban",NA,NA,"YES",NA,"","","","MT",1e+13,"Im","HAND",4,"","","","MT",NA,"",NA,"",NA,"NRSA",17,"Middle Rockies","17aa","Dry Intermontane Sagebrush Valleys",NA,NA,NA,"2014"
"4/29/2019","IDRO-1056",2014-07-24,"Y",1,"WMTNS","West","XER","Xeric","","",0,0,"Twin Falls",23196188,113,1661.67,"Region_10","Target-Sampled","YES",122,"NRSA14_ST","ID105298","",390377,"Shoshone Creek","H17","PN","H17040213","Salmon Falls",42.01859,-114.5095,"Pacific Northwest Region","H17","","",10,"NORTH AMERICAN DESERTS",10.1,"COLD DESERTS","10.1.3","Northern Basin and Range","Shoshone Creek","BLM","","Target_Sampled","ID_RiversOther_XER","Base_NewRiversOther","Include","ID","Target","NonUrban",1,755.18205,"YES",110,"Resource Management Area","Federal","Bureau of Land Management (BLM)","ID",1.7e+13,"?","PROB",5,"ID1056","ID_10078","NHDPlusV1","ID",16083,"",5,"RiversOther",5,"NRSA",80,"Northern Basin and Range","80a","Dissected High Lava Plateau",59.92042693,-1512694,653985.9,"2014"
"4/29/2019","LAR9-0901",2014-07-24,"Y",1,"PLNLOW","Plains and Lowlands","CPL","Coastal Plains","Boatable","",0,0,"Morehouse",17917807,110,19.34,"Region_6","Target-Sampled","YES",145,"NRSA14_ST","LA87246","",558280,"Ouachita River","H08","MS","H08040202","Lower Ouachita-Bayou De Loutre",32.9748,-92.07644,"Lower Mississippi Region","H08","H08","Lower Mississippi Region",8,"EASTERN TEMPERATE FORESTS",8.3,"SOUTHEASTERN USA PLAINS","8.3.7","South Central Plains","Ouachita River","State","LA_7th+","Target_Sampled","LA_Rivers_LA_7th+","Base_09River_RVT","Include","LA","Target","NonUrban",2,1,"YES",330,"Protective Management Area - Land, Lake or River","State","State Fish and Wildlife","LA",8.04e+12,"Im","PROB",7,"LA0901","LA_10002","NHDPlusV1","LA",22067,"",7,"RiversMajor",7,"NRSA",35,"South Central Plains","35b","Floodplains and Low Terraces",103.195902,364389.9,-498781.2,"2014"
